name,lat,lon,grupo,authority,betweenness,eigen,hub,pagerank,subgraph,degree
01DES0001O,21.88179,-102.30821,3,9.804897755679518e-9,457285,9.80489739945176e-9,9.804897755679518e-9,1.1125041556288182e-4,9857026.00603861,25
01DES0002N,22.00075,-102.20304,3,8.447209991353413e-11,119459,8.44720450598055e-11,8.447209991353413e-11,7.151713377734745e-5,28002.67841721327,4
01DES0003M,22.22665,-102.32292,3,1.2476030208491093e-9,168110,1.2476029603698058e-9,1.2476030208491093e-9,2.1243436423492193e-4,281.6120174845463,8
01DES0004L,21.84393,-102.71721,3,6.283939599510553e-11,40329,6.283920096676133e-11,6.283939599510553e-11,2.0994552904204483e-4,14.834603419584948,7
01DES0006J,21.90967,-102.31829,3,8.382030626318133e-10,133,8.38202820172502e-10,8.382030626318133e-10,7.11607115068191e-5,3119117.30422773,13
01DES0007I,21.8511,-102.32341,3,2.966379846683392e-9,0,2.9663796046158346e-9,2.966379846683392e-9,5.704439882024419e-5,1701413.0617192509,9
01DES0008H,21.90031,-102.30981,3,2.4940621561327913e-9,248079.5,2.4940615523927945e-9,2.4940621561327913e-9,1.7086119794197584e-4,17517575.000964362,39
01DES0009G,21.86989,-102.3065,3,1.8246239365417275e-9,23257,1.8246236886987191e-9,1.8246239365417275e-9,6.645857817605855e-5,2754165.8833033303,15
01DES0010W,21.90334,-102.28497,3,7.275113636958423e-9,140478.25,7.275113154025774e-9,7.275113636958423e-9,1.199889140301025e-4,11622513.274366044,26
01DES0011V,21.86404,-102.28242,3,7.714202281544182e-9,23854,7.714201927184535e-9,7.714202281544182e-9,1.0015812549844124e-4,11384587.679366365,24
01DES0012U,21.87171,-102.67651,3,8.046356345627939e-10,48469,8.046355622381693e-10,8.046356345627939e-10,1.5001667735268509e-4,294.59211518876594,7
01DES0013T,21.84338,-102.18992,3,5.885109772057372e-10,10894,5.885108283819379e-10,5.885109772057372e-10,1.0240345098255938e-4,337193.95513214666,6
01DES0016Q,21.87769,-102.2667,3,1.8111645294625238e-9,141588,1.8111641608376233e-9,1.8111645294625238e-9,9.065785447145656e-5,9409154.783584919,23
01DES0017P,21.86804,-102.26917,3,2.5852727785305055e-9,614,2.5852723692634744e-9,2.5852727785305055e-9,1.0364411952096543e-4,5843599.81987201,17
01DES0018O,21.99949,-102.29137,3,1.045662165958483e-9,0,1.0456620222156798e-9,1.045662165958483e-9,9.270802799314393e-5,562475.18168182,10
01DES0019N,21.89816,-102.27434,3,1.9562074207826583e-9,129646,1.9562070934134707e-9,1.9562074207826583e-9,8.41681772040917e-5,8864550.693982618,23
01DES0020C,22.34678,-102.2323,3,7.637387602977035e-11,0,7.637379311581481e-11,7.637387602977035e-11,3.7267927704023065e-05,96.27009147698558,1
01DES0021B,21.85903,-102.26586,3,8.588105326657772e-9,126288,8.588104856311999e-9,8.588105326657772e-9,1.2949748592945258e-4,12155124.110480795,28
01DES0022A,21.86867,-102.29129,3,7.0390913929373975e-9,10280,7.039090965721815e-9,7.0390913929373975e-9,1.0318919418084479e-4,8757647.042404167,23
01DES0023Z,21.88575,-102.26429,3,1.4542880452512427e-9,46245.5,1.4542877027393166e-9,1.4542880452512427e-9,1.0303237823549949e-4,10218808.085989453,24
01DES0024Z,21.91099,-102.30954,3,1.2180754909114027e-9,98615,1.2180751037305288e-9,1.2180754909114027e-9,1.1538897662069782e-4,4387521.200885428,22
01DES0025Y,21.93642,-102.28209,3,1.4639043887933308e-8,13871.75,1.4639042603086437e-8,1.4639043887933308e-8,1.752191976097434e-4,6372157.179555865,21
01DES0026X,21.88843,-102.25779,3,6.353419537675659e-9,27177.5,6.353419202862525e-9,6.353419537675659e-9,8.32971761472539e-5,7613987.3240877045,18
01DES0027W,21.89443,-102.29707,3,2.177936298593751e-9,195242.75,2.1779358526104e-9,2.177936298593751e-9,1.233124049314439e-4,10474135.948819116,27
01DES0028V,21.84678,-102.34252,3,9.593998213619285e-9,10881,9.593998128162273e-9,9.593998213619285e-9,6.858856553335435e-5,467194.6253925869,6
01DES0029U,21.89502,-102.25524,3,2.16164992694913e-9,54796.75,2.16164954108329e-9,2.16164992694913e-9,1.2286504223293928e-4,6107670.106763867,20
01DES0030J,21.84273,-102.30444,3,4.453875398359756e-8,2,4.453875389450368e-8,4.453875398359756e-8,4.77204746867227e-5,249172.01452551672,5
01DES0031I,21.8464,-102.25272,3,1.076571606245878e-8,0,1.0765715762664064e-8,1.076571606245878e-8,7.475881960540994e-5,3797197.9654718623,13
01DES0032H,21.91355,-102.25362,3,2.463688582062453e-9,10892,2.463688299614199e-9,2.463688582062453e-9,9.928266436373075e-5,4066716.9927052846,16
01DES0033G,21.88522,-102.27798,3,9.51705048693723e-10,468,9.517047798213639e-10,9.51705048693723e-10,6.55529453172379e-5,1116275.0240481517,9
01DES0034F,21.84267,-102.26001,3,1.164898315110253e-8,1,1.1648982789309619e-8,1.164898315110253e-8,1.2142979356579514e-4,4565121.50979661,16
01DES0035E,21.93147,-102.25857,3,3.3687921143901176e-9,74779.75,3.3687915230031194e-9,3.3687921143901176e-9,1.7841948312150068e-4,13280392.944655515,30
01DES0036D,21.96675,-102.30075,3,1.880077883260972e-9,752602,1.880077635904604e-9,1.880077883260972e-9,1.1122411557604706e-4,826870.6222076396,13
01DES0037C,21.8474,-102.71571,3,2.2360278336367613e-11,0,2.2360196921346806e-11,2.2360278336367613e-11,7.741465317275753e-5,3.5866080306626866,2
01DES0038B,21.88749,-102.2808,3,7.03435734353674e-10,0,7.034355450109942e-10,7.03435734353674e-10,4.275009457207779e-5,104606.38357920694,2
01DST0001G,21.8966,-102.30778,3,7.808703258610425e-10,42664,7.808700303586555e-10,7.808703258610425e-10,7.138872677227289e-5,2484287.7878232948,15
