name,grupo,sub_grupo
07DES0001I,8,1
07DES0004F,8,1
07DES0008B,8,1
07DES0011P,8,1
07DES0014M,8,1
07DES0017J,8,1
07DES0020X,8,1
07DES0022V,8,1
07DES0025S,8,1
07DES0032B,8,1
07DES0037X,8,1
07DES0042I,8,1
07DES0045F,8,1
07DES0050R,8,1
07DES0052P,8,1
07DES0056L,8,1
07DES0058J,8,1
07DSN0001Q,8,1
07DSN0003O,8,1
07DST0001A,8,1
07DST0002Z,8,1
07DST0009T,8,1
07DST0010I,8,1
07DST0016C,8,1
07DST0019Z,8,1
07DST0021O,8,1
07DST0023M,8,1
07DST0031V,8,1
07DST0038O,8,1
07DST0039N,8,1
07DST0042A,8,1
07DST0043Z,8,1
07DST0045Y,8,1
07DST0052H,8,1
07DST0053G,8,1
07DST0059A,8,1
07DST0067J,8,1
07DST0068I,8,1
07DST0069H,8,1
07DST0072V,8,1
07DST0081C,8,1
07DST0082B,8,1
07DST0087X,8,1
07DST0089V,8,1
07DST0097D,8,1
07DST0098C,8,1
07DST0101Z,8,1
07DST0108T,8,1
07DST0112F,8,1
07DST0116B,8,1
07DST0117A,8,1
07DST0119Z,8,1
07DST0134R,8,1
07DST0143Z,8,1
07DST0147V,8,1
07DST0159Z,8,1
07EES0002G,8,1
07EES0022U,8,1
07EES0023T,8,1
07EES0026Q,8,1
07EES0041I,8,1
07EES0042H,8,1
07EES0054M,8,1
07EES0055L,8,1
07EES0058I,8,1
07EES0082I,8,1
07EES0083H,8,1
07EES0107A,8,1
07EES0119F,8,1
07EES0141H,8,1
07EES0147B,8,1
07EES0157I,8,1
07EES0158H,8,1
07EES0163T,8,1
07EES0165R,8,1
07EES0168O,8,1
07EES0171B,8,1
07EES0176X,8,1
07EES0177W,8,1
07EES0180J,8,1
07EES0183G,8,1
07EES0187C,8,1
07EES0188B,8,1
07EES0189A,8,1
07EES0193N,8,1
07ETV0014R,8,1
07ETV0033F,8,1
07ETV0066X,8,1
07ETV0078B,8,1
07ETV0102L,8,1
07ETV0120A,8,1
07ETV0133E,8,1
07ETV0139Z,8,1
07ETV0141N,8,1
07ETV0193T,8,1
07ETV0328R,8,1
07ETV0334B,8,1
07ETV0335A,8,1
07ETV0359K,8,1
07ETV0361Z,8,1
07ETV0383K,8,1
07ETV0385I,8,1
07ETV0416L,8,1
07ETV0437Y,8,1
07ETV0456M,8,1
07ETV0479X,8,1
07ETV0533A,8,1
07ETV0567R,8,1
07ETV0583I,8,1
07ETV0632A,8,1
07ETV0638V,8,1
07ETV0646D,8,1
07ETV0770C,8,1
07ETV0793N,8,1
07ETV0838T,8,1
07ETV0896J,8,1
07ETV0958F,8,1
07ETV0965P,8,1
07ETV1042U,8,1
07ETV1281U,8,1
07ETV1302Q,8,1
07PES0002M,8,1
07PES0020B,8,1
07PES0024Y,8,1
07PES0043M,8,1
07PES0044L,8,1
07PES0084M,8,1
07PES0153S,8,1
07PES0183M,8,1
07PES0189G,8,1
07PES0191V,8,1
07PES0192U,8,1
07PES0193T,8,1
07PES0194S,8,1
07PES0198O,8,1
07PES0205H,8,1
07PES0211S,8,1
07PES0214P,8,1
07PES0645E,8,1
09DES0001G,8,1
09DES0002F,8,1
09DES0003E,8,1
09DES0004D,8,1
09DES0006B,8,1
09DES0007A,8,1
09DES0008Z,8,1
09DES0011N,8,1
09DES0012M,8,1
09DES0013L,8,1
09DES0014K,8,1
09DES0015J,8,1
09DES0016I,8,1
