name,grupo,sub_grupo
02DES0002M,16,1
02DES0007H,16,1
02DES0013S,16,1
02DES0029T,16,1
02DES0040P,16,1
02DES0048H,16,1
02DES0055R,16,1
02DST0016H,16,1
02DST0018F,16,1
02DST0044D,16,1
02EES0005I,16,1
02EES0018M,16,1
02EES0028T,16,1
02EES0034D,16,1
02EES0037A,16,1
02EES0043L,16,1
02EES0060B,16,1
02EES0067V,16,1
02EES0070I,16,1
02EES0095R,16,1
02EES0108E,16,1
02EES0138Z,16,1
02EES0159L,16,1
02EES0163Y,16,1
02EES0167U,16,1
02EES0171G,16,1
02EES0177A,16,1
02EES0180O,16,1
02EST0012K,16,1
02PES0176H,16,1
02EES0166V,16,1
02ETV0068Z,16,1
02PES0108K,16,1
02EST0016G,16,1
02ETV0042S,16,1
02DES0009F,16,2
02DES0016P,16,2
02DES0023Z,16,2
02DST0002E,16,2
02DST0033Y,16,2
02EES0071H,16,2
02EES0105H,16,2
02EST0010M,16,2
02PES0004P,16,2
02PES0007M,16,2
02PES0009K,16,2
02PES0020G,16,2
02PES0025B,16,2
02PES0032L,16,2
02PES0045P,16,2
02PES0048M,16,2
02PES0061G,16,2
02PES0071N,16,2
02PES0074K,16,2
02PES0167Z,16,2
02PES0187N,16,2
02PES0195W,16,2
02PES0206L,16,2
02PES0047N,16,2
02PES0207K,16,2
02PES0059S,16,2
02PES0192Z,16,2
02PES0215T,16,2
02DES0011U,16,3
02ESN0018U,16,3
02DES0028U,16,4
02DES0030I,16,4
02DES0035D,16,4
02DES0053T,16,4
02DST0012L,16,4
02EES0009E,16,4
02EES0010U,16,4
02EES0011T,16,4
02EES0022Z,16,4
02EES0023Y,16,4
02EES0027U,16,4
02EES0032F,16,4
02EES0053S,16,4
02EES0056P,16,4
02EES0083M,16,4
02EES0088H,16,4
02EES0096Q,16,4
02EES0106G,16,4
02EES0139Y,16,4
02EES0149E,16,4
02EES0152S,16,4
02EES0164X,16,4
02EES0174D,16,4
02EES0178Z,16,4
02EES0183L,16,4
02EES0201K,16,4
02EES0211R,16,4
02ETV0066B,16,4
02EES0208D,16,4
02EES0109D,16,4
02PES0029Y,16,4
02EES0181N,16,4
02DST0003D,16,5
02DST0005B,16,5
02EES0055Q,16,5
02EES0065X,16,5
02EES0179Z,16,5
02DST0004C,16,6
02EES0039Z,16,6
02EES0147G,16,6
02DST0009Y,16,7
02EES0079Z,16,7
02EES0125V,16,7
02DST0023R,16,8
02EES0100M,16,8
02EES0006H,16,9
02EES0020A,16,9
02EES0057O,16,9
02EES0200L,16,9
02EES0214O,16,9
02ETV0002R,16,9
02PES0080V,16,9
02EES0058N,16,10
26DST0042P,16,10
26EES0014Z,16,10
02EES0082N,16,11
02EST0013J,16,11
02EES0121Z,16,12
02ETV0041T,16,12
02EST0001E,16,13
02EST0019D,16,13
26DES0007R,16,14
26DES0017Y,16,14
26DES0025G,16,14
26DES0032Q,16,14
26DST0004M,16,14
26DST0069W,16,14
26DST0075G,16,14
26EES0022I,16,14
26EES0030R,16,14
26PES0041C,16,14
26DST0012V,16,15
26ETV0256C,16,15
