name,lat,lon,grupo,authority,betweenness,eigen,hub,pagerank,subgraph,degree
07DES0054N,16.26021,-92.13066,6,0,87,8.881690569448724e-16,0,0.018373378373170834,12.228455436993453,4
07DST0005X,16.23351,-92.13349,6,1.8041124150158794e-16,106,2.7755283029527264e-17,1.8041124150158794e-16,0.03524761804853465,28.005958811746826,8
07DST0029G,16.30964,-91.98188,6,0,59,8.21556377674007e-15,0,0.052463868784524324,4.793471184641517,4
07DST0044Z,16.11454,-92.05282,6,0,0,0,0,0.03225806451612903,1.5430806348152462,1
07EES0013M,16.23992,-92.13956,6,5.551115123125783e-17,61,2.220422642362181e-16,5.551115123125783e-17,0.041053407121536066,31.771476942612242,8
07EES0061W,16.23876,-92.13959,6,1.9984014443252818e-15,75,2.33144377448029e-15,1.9984014443252818e-15,0.07783315375088651,22.735667601847148,7
07EES0146C,15.85222,-91.98306,6,0,60,0,0,0.06301850841090702,4.741224650428268,4
07EES0148A,16.31289,-91.97794,6,0,0,4.274313586547198e-15,0,0.02801243673571588,2.8732601641930233,2
07EES0190Q,16.24082,-92.11026,6,5.551115123125783e-17,0,4.718398115019635e-16,5.551115123125783e-17,0.02787093693079568,14.156715676748243,4
07ETV0176C,16.30762,-92.12311,6,4.163336342344337e-16,0,9.159243399743996e-16,4.163336342344337e-16,0.02087299588584763,1.5908532058662572,1
07ETV0189G,16.29047,-91.90581,6,1,0,0.9999999999999996,1,0.03225806451612903,1.5430806348152375,1
07ETV0412P,16.34361,-92.19861,6,1.3322676295501878e-15,21,1.5542958496535268e-15,1.3322676295501878e-15,0.03772773225512535,2.244140957621502,2
07ETV0418J,16.06917,-92.28639,6,1,0,0.99997891683834,1,0.03225806451612903,1.5430806348152366,1
07ETV0870B,16.13528,-91.49056,6,0,0,0,0,0.03225806451612903,1.543080634815239,1
07PES0014R,16.23417,-92.11428,6,0,21,0,0,0.03813513249618412,13.591883101096498,5
07PES0120A,16.23344,-92.13797,6,0,0,0,0,0.03089964508122946,3.579749124575104,2
07ETV0468R,16.24372,-92.14616,6,9.71445146547012e-17,0,1.8040933969192721e-16,9.71445146547012e-17,0.015766117821454224,10.77292857462221,3
07ETV0756J,16.18902,-92.10326,6,1.431146867680866e-17,0,0,1.431146867680866e-17,0.006450774594193601,2.4047673639743206,1
07EES0191P,16.31289,-91.97794,6,0,0,4.77390868107869e-15,0,0.03146069123105544,2.873260164193023,2
07ETV0650Q,16.34255,-91.95518,6,0,0,5.773098870141671e-15,0,0.02861302226393934,1.7231116500628483,1
07EES0169N,16.11735,-92.05058,6,0,0,0,0,0.03225806451612903,1.5430806348152473,1
07PES0050W,16.25386,-92.13366,6,0,24,0,0,0.01373885286510118,8.132891572638275,3
07PES0642H,16.24193,-92.14024,6,0,0,0,0,0.03772368215484786,6.646258724313874,3
07ETV0121Z,16.20191,-92.13028,6,4.440892098500626e-16,0,1.2767430193582541e-15,4.440892098500626e-16,0.02260332904708542,2.2507026858099395,1
07ETV0911L,16.29806,-92.18349,6,1.1102230246251565e-15,40,2.6645071708346173e-15,1.1102230246251565e-15,0.047519924940346715,2.966424983454166,2
07ETV0179Z,15.82833,-92.03417,6,0,0,0,0,0.02321774291393119,1.7113063857999062,1
07ETV0182N,15.81647,-91.95183,6,0,0,0,0,0.028468895267220278,1.7113063857999062,1
07ETV0546E,15.82185,-91.92265,6,8.673617379884035e-19,0,0,8.673617379884035e-19,0.0148636368973349,1.711306385799908,1
07ETV0758H,16.30378,-91.92706,6,1,0,1,1,0.03225806451612903,1.5430806348152406,1
07ETV1188O,16.13056,-92.22778,6,1,0,0.9999789168383408,1,0.03225806451612903,1.543080634815238,1
07ETV1227Z,16.13056,-91.55917,6,0,0,0,0,0.03225806451612903,1.5430806348152368,1
