"","group","mean_dist","max_dist","min_dist","median_dist","convex_hull","num_elem_subgroup","priv"
"1",1,0.1,3.52,0,0.06,3901.49,186,0.53
"2",2,0.08,0.1,0.07,0.07,21.21,3,0
"3",3,0.04,0.05,0.03,0.05,5.87,3,0
"4",4,0.23,2.47,0,0.15,9936.56,128,0.14
"5",5,0.05,0.08,0.02,0.07,4.41,3,0
"6",6,0.04,0.07,0.01,0.05,0.1,3,0
"7",7,0.5,3.05,0,0.34,37445.82,156,0.39
"8",8,0.07,0.13,0.01,0.07,4.05,4,0
"9",9,2.98,7.67,0,0.88,50144.16,73,0.1
"10",10,0.32,0.81,0,0.3,1660.08,28,0
"11",11,0.08,0.08,0.08,0.08,0,2,0
"12",12,0.3,0.8,0,0.28,2296.48,28,0.07
"13",13,0.19,0.51,0,0.2,72.91,7,0.29
"14",14,0.1,0.15,0.06,0.09,2.94,3,0
"15",15,0.03,0.03,0.03,0.03,0,2,0
"16",16,0.08,0.12,0.01,0.08,61.27,6,0
"17",17,0,0,0,0,0,2,0
"18",18,0.04,0.08,0,0.04,1.06,4,0.25
"19",19,0.07,0.15,0,0.07,63.04,9,0
"20",20,0.25,1.01,0,0.17,4301.77,99,0.24
"21",21,0.05,0.07,0.04,0.04,5.58,3,0
"22",22,0.02,0.02,0.02,0.02,0,2,0
"23",23,0.09,0.13,0.06,0.07,6.95,3,0
"24",24,0.07,0.07,0.07,0.07,0,2,0
"25",25,0.04,0.04,0.04,0.04,0,2,0
"26",26,0.01,0.01,0.01,0.01,0,2,0
"27",27,0.06,0.06,0.06,0.06,0,2,0
"28",28,0.05,0.05,0.05,0.05,0,2,0
"29",29,0.11,0.15,0.05,0.12,28.73,3,0
"30",30,0.04,0.06,0.03,0.03,8.67,4,0
"31",31,0.07,0.12,0.04,0.07,22.25,4,0
"32",32,0.02,0.02,0.02,0.02,0,2,0
"33",33,0.04,0.06,0.02,0.04,1.38,3,0
"34",34,0.09,0.15,0.04,0.1,49.02,4,0
"35",35,0.08,0.08,0.08,0.08,0,2,0
"36",36,0.08,0.11,0.06,0.07,13.82,3,0
"37",37,0.1,0.1,0.1,0.1,0,2,0
"38",38,0.31,5.71,0,0.1,90715.12,281,0.28
"39",39,0.24,4.53,0,0.11,31516.19,511,0.43
"40",40,0.37,3.37,0,0.11,56657.03,427,0.24
"41",41,0.24,3.97,0,0.14,60327.54,454,0.25
"42",42,0.14,0.32,0,0.15,381.35,24,0
"43",43,0.32,8.66,0,0.08,47030.53,91,0.68
"44",44,0.06,0.2,0,0.05,173.65,25,0.4
"45",45,0.07,0.1,0.02,0.1,7.64,3,0
"46",46,0.28,1.59,0,0.24,7061.94,156,0.33
"47",47,0.04,0.04,0.04,0.04,0,2,0
"48",48,0.13,0.25,0.03,0.13,46.15,4,0
"49",49,0.05,0.13,0,0.05,69.39,12,0.25
"50",50,0.11,0.25,0.01,0.1,198.94,12,0
"51",51,0.18,0.66,0,0.13,1570.2,82,0.27
"52",52,0.07,0.08,0.05,0.07,15.08,3,0
"53",53,0.04,0.06,0.03,0.04,4.02,3,0
"54",54,0.06,0.12,0.01,0.04,21.06,6,0.17
"55",55,0.05,0.09,0.01,0.05,16.08,4,0
"56",56,0.04,0.04,0.04,0.04,0,2,0
"57",57,0.17,0.33,0.03,0.16,30.55,5,0
"58",58,0.11,0.15,0.06,0.12,77.56,4,0
"59",59,0.06,0.06,0.06,0.06,0,2,0
"60",60,0.13,0.24,0.01,0.15,182.38,7,0
"61",61,0.02,0.02,0.02,0.02,1.63,3,0
"62",62,0.08,0.1,0.03,0.09,37.4,4,0
"63",63,0.02,0.02,0.02,0.02,0,2,0
"64",64,0.01,0.01,0.01,0.01,0,2,0
"65",65,0.03,0.03,0.03,0.03,0,2,0
"66",66,0.04,0.04,0.04,0.04,0,2,0
"67",67,0.01,0.01,0.01,0.01,0,2,0
"68",68,0.09,0.09,0.09,0.09,0,2,0
"69",69,0.04,0.04,0.04,0.04,0,2,0
"70",70,0.02,0.02,0.02,0.02,0,2,0
"71",71,0,0,0,0,0,2,0
"72",72,0.05,0.07,0.03,0.06,8.41,3,0
"73",73,0.06,0.06,0.06,0.06,0,2,0
"74",74,0.03,0.03,0.03,0.03,0,2,0
"75",75,0.02,0.03,0.01,0.03,0.12,3,0
"76",76,0.05,0.05,0.05,0.05,0,2,0
"77",77,0.03,0.03,0.03,0.03,0,2,0
"78",78,0.06,0.09,0.03,0.06,6.36,3,0
"79",79,0.02,0.02,0.02,0.02,0,2,0
"80",80,0.02,0.02,0.02,0.02,0,2,0
"81",81,0.06,0.16,0.01,0.05,66.99,8,0.12
"82",82,0.06,0.06,0.06,0.06,0,2,0
"83",83,0.12,0.17,0.06,0.12,6.57,3,0.33
"84",84,0.28,0.71,0,0.25,1021.46,27,0.15
"85",85,0.04,0.04,0.04,0.04,0,2,0
"86",86,0.05,0.07,0.03,0.05,6.27,3,0
"87",87,0.07,0.07,0.07,0.07,0,2,0
"88",88,0.04,0.04,0.04,0.04,0,2,0
"89",89,0.04,0.04,0.04,0.04,0,2,0
"90",90,0.04,0.04,0.04,0.04,0,2,0
"91",91,0.1,0.1,0.1,0.1,0,2,0
"92",92,0.02,0.02,0.02,0.02,0,2,0
"93",93,0.06,0.06,0.06,0.06,0,2,0
"94",94,0.38,1.81,0,0.16,2645.6,60,0.23
"95",95,0.06,0.16,0,0.03,88.84,15,0.33
"96",96,0.07,0.14,0.01,0.07,26.08,6,0
"97",97,0,0,0,0,0,2,0
"98",98,0.17,0.46,0.03,0.1,246.03,8,0
"99",99,0.38,2.41,0,0.29,17480.57,144,0.27
"100",100,0.03,0.05,0.01,0.03,4.68,4,0
"101",101,0.08,0.08,0.08,0.08,0,2,0
"102",102,0.08,0.16,0.04,0.07,30.48,5,0
"103",103,0.38,2.12,0,0.23,4570.16,83,0.13
"104",104,0.05,0.07,0.01,0.05,20.71,5,0
"105",105,0.06,0.08,0.04,0.07,11.86,3,0
"106",106,0.07,0.13,0.03,0.06,24.06,5,0
"107",107,0.04,0.04,0.04,0.04,0,2,0
"108",108,0.33,1.21,0,0.32,5754.16,84,0.23
"109",109,0.05,0.09,0.01,0.05,37.69,9,0
"110",110,0.16,0.4,0,0.13,415.76,21,0.05
"111",111,0.06,0.14,0.02,0.05,36.51,7,0
"112",112,0.26,1.68,0,0.2,4329.61,46,0.11
"113",113,0.05,0.05,0.05,0.05,0,2,0
"114",114,0.04,0.04,0.04,0.04,0,2,0
"115",115,0.07,0.09,0.04,0.08,36.53,4,0
"116",116,0.05,0.05,0.05,0.05,0,2,0
"117",117,0.09,0.13,0.02,0.12,41.02,4,0
"118",118,0.03,0.03,0.03,0.03,0,2,0
"119",119,0.1,0.1,0.1,0.1,0,2,0
"120",120,0.13,0.31,0.02,0.11,153.18,13,0
"121",121,0.04,0.04,0.04,0.04,0,2,0
"122",122,0.03,0.03,0.03,0.03,0,2,0
"123",123,0.04,0.04,0.04,0.04,0,2,0
"124",124,0.03,0.03,0.03,0.03,0,2,0
"125",125,0.06,0.06,0.06,0.06,0,2,0
"126",126,0.4,1.43,0.01,0.12,1125.49,15,0
"127",127,0.02,0.02,0.02,0.02,0,2,0
"128",128,0.09,0.15,0.05,0.1,42.27,4,0
"129",129,0.03,0.03,0.03,0.03,0,2,0
"130",130,0.03,0.03,0.03,0.03,0,2,0
"131",131,0.03,0.03,0.03,0.03,0,2,0
"132",132,0.03,0.03,0.03,0.03,0,2,0
"133",133,0.01,0.01,0.01,0.01,0,2,0.5
"134",134,0.23,1.8,0,0.11,6267.72,70,0.01
"135",135,0.04,0.06,0.02,0.04,9.72,4,0
"136",136,0.16,0.73,0,0.12,735.24,22,0
"137",137,0.11,0.27,0,0.13,255.88,17,0
"138",138,0.07,0.12,0.03,0.06,6.3,4,0
"139",139,0.09,0.27,0.01,0.06,133.26,9,0
"140",140,0.04,0.06,0.02,0.05,0.99,3,0
"141",141,0.01,0.01,0,0.01,0.01,3,0
"142",142,0.09,0.18,0.01,0.09,46.37,7,0
"143",143,0.19,2.85,0,0.14,13284.4,307,0.19
"144",144,0.03,0.03,0.03,0.03,0,2,0
"145",145,0.16,0.5,0,0.14,560.63,66,0.03
"146",146,0.01,0.01,0.01,0.01,0,2,0
"147",147,0.15,2.2,0,0.11,2874.89,109,0.14
"148",148,0.05,0.07,0.02,0.06,16.56,4,0
"149",149,0.04,0.04,0.04,0.04,0,2,0
"150",150,0.04,0.04,0.04,0.04,0,2,0
"151",151,0,0,0,0,0,2,0
"152",152,0.02,0.02,0.02,0.02,0,2,0
"153",153,0.45,3.52,0,0.12,56770.04,154,0.21
"154",154,0.97,3.83,0,0.24,18580.15,74,0.04
"155",155,0.01,0.01,0.01,0.01,0,2,0
"156",156,0.02,0.02,0.02,0.02,0,2,0
"157",157,0.03,0.03,0.03,0.03,0,2,0
"158",158,0,0,0,0,0,2,0
"159",159,0.2,0.54,0,0.2,1302.7,36,0
"160",160,0.02,0.03,0.01,0.02,0.52,3,0
"161",161,0.03,0.03,0.03,0.03,0,2,0
"162",162,0.04,0.05,0.04,0.04,6.91,3,0
"163",163,0.02,0.02,0.02,0.02,0,2,0
"164",164,0.06,0.13,0.02,0.06,24.24,5,0
"165",165,0.07,0.16,0.01,0.07,38.66,9,0
"166",166,0.08,0.2,0,0.08,156.87,25,0.12
"167",167,0.05,0.05,0.05,0.05,0,2,0
"168",168,0.03,0.03,0.03,0.03,0,2,0
"169",169,0.07,0.16,0,0.07,111.52,14,0.07
"170",170,0.03,0.03,0.03,0.03,0,2,0
"171",171,0.44,1.4,0,0.2,5110.99,76,0.08
"172",172,0.02,0.02,0.02,0.02,0,2,0
"173",173,0.02,0.04,0,0.03,0.04,3,0
"174",174,0.01,0.01,0.01,0.01,0,2,0
"175",175,0.09,0.23,0,0.08,262.4,47,0.06
"176",176,0.05,0.05,0.05,0.05,0,2,0
"177",177,0.09,0.09,0.09,0.09,0,2,0
"178",178,0.19,2.33,0,0.08,10764.92,256,0.11
"179",179,0.17,1.04,0,0.14,1720.7,50,0.08
"180",180,0.08,0.08,0.08,0.08,0,2,0
"181",181,0,0,0,0,0,2,0
"182",182,0.02,0.02,0.02,0.02,0,2,0
"183",183,0.26,3.83,0,0.08,46897.9,283,0.12
"184",184,0.04,0.08,0.01,0.04,25.58,8,0
"185",185,0.03,0.03,0.03,0.03,0,2,0
"186",186,0.08,0.2,0.01,0.08,107.77,17,0
"187",187,0.02,0.02,0.02,0.02,0,2,0
"188",188,0,0,0,0,0,2,0
"189",189,0.11,0.11,0.11,0.11,0,2,0
"190",190,0.03,0.03,0.03,0.03,0,2,0
"191",191,0.05,0.05,0.05,0.05,0,2,0
"192",192,0.06,0.06,0.06,0.06,0,2,0
"193",193,0.03,0.03,0.03,0.03,0,2,0
"194",194,0.09,0.09,0.09,0.09,0,2,0
"195",195,0.03,0.03,0.03,0.03,0,2,0
