name,grupo,sub_grupo
10DES0016Y,10,1
10DST0012U,10,1
10DST0037C,10,1
10ETV0191I,10,1
08DES0002G,10,2
08DES0005D,10,2
08DES0013M,10,2
08DST0031U,10,2
08DST0053F,10,2
08DST0066J,10,2
08EES0183F,10,2
08EES0197I,10,2
08EES0179T,10,2
08ETV0100M,10,2
08DES0006C,10,3
08DES0037W,10,3
08DES0057J,10,3
08DST0004X,10,3
08DST0016B,10,3
08EES0025Q,10,3
08ETV0012S,10,3
08ETV0163Y,10,3
08PES0146H,10,3
08DES0055L,10,4
08ETV0094S,10,4
08DTV0051V,10,5
08EES0122S,10,5
08ETV0004J,10,5
10DES0024G,10,6
10DST0022A,10,6
10ETV0126I,10,6
10ETV0129F,10,6
10ETV0131U,10,6
08EES0074Z,10,7
08EES0192N,10,7
08PES0202J,10,7
08PES0240M,10,7
10DTV0127H,10,7
08PST0001E,10,7
10ETV0127H,10,7
10DTV0524G,10,8
10ETV0524G,10,8
