name,grupo,sub_grupo
08DES0001H,1133,1
08DES0023T,1133,1
08DES0071C,1133,1
08DSN0001P,1133,1
08DST0038N,1133,1
08DST0041A,1133,1
08DST0047V,1133,1
08EES0069N,1133,1
08EES0151N,1133,1
08PES0081O,1133,1
08PES0098O,1133,1
08PES0182M,1133,1
08PES0211R,1133,1
08PES0214O,1133,1
08PES0217L,1133,1
08PES0218K,1133,1
08PES0221Y,1133,1
08PES0224V,1133,1
08PES0226T,1133,1
08PES0245H,1133,1
08PES0248E,1133,1
08PES0251S,1133,1
08PES0263X,1133,1
08PES0271F,1133,1
08SES0024U,1133,1
08PES0227S,1133,1
08PES0199M,1133,1
08PES0277Z,1133,1
08PES0259K,1133,1
08PES0264W,1133,1
08PES0281M,1133,1
08PES0246G,1133,1
08PES0288F,1133,1
08DES0012N,1133,2
08DES0019G,1133,2
08DES0020W,1133,2
08DES0034Z,1133,2
08DES0096L,1133,2
08DES0097K,1133,2
08DST0001Z,1133,2
08DST0048U,1133,2
08DST0056C,1133,2
08DTV0191V,1133,2
08EES0068O,1133,2
08EES0071B,1133,2
08PES0017N,1133,2
08PES0028T,1133,2
08SES0025T,1133,2
08PES0054R,1133,2
08DST0095E,1133,2
08PES0034D,1133,2
08DES0024S,1133,3
08DES0095M,1133,3
08DST0015C,1133,3
08DST0030V,1133,3
08DST0035Q,1133,3
08DST0081B,1133,3
08DST0084Z,1133,3
08DST0086X,1133,3
08PES0192T,1133,3
08PES0282L,1133,3
08DES0067Q,1133,4
08DES0085F,1133,4
08DES0102F,1133,4
08DES0106B,1133,4
08DES0107A,1133,4
08DES0112M,1133,4
08DST0033S,1133,4
08DST0044Y,1133,4
08DST0055D,1133,4
08DST0060P,1133,4
08DST0064L,1133,4
08DST0075R,1133,4
08DST0082A,1133,4
08DST0088V,1133,4
08DST0090J,1133,4
08DST0091I,1133,4
08EES0070C,1133,4
08EES0126O,1133,4
08SES0010R,1133,4
08DST0094F,1133,4
08SES0012P,1133,4
08ETV0206F,1133,4
08PES0253Q,1133,4
08SES0028Q,1133,4
08PES0219J,1133,4
08PES0152S,1133,4
08DES0094N,1133,5
08DES0109Z,1133,5
08DST0073T,1133,5
08DST0083Z,1133,5
08DST0093G,1133,5
08EES0193M,1133,5
08SES0007D,1133,5
08EES0206Z,1133,5
08DST0089U,1133,6
08DTV0091W,1133,6
08PES0258L,1133,6
08SES0008C,1133,6
08SES0029P,1133,6
08SES0033B,1133,6
