name,grupo,sub_grupo
19DES0001N,20,1
19DES0061B,20,1
19EES0040O,20,1
19EES0041N,20,1
19EES0204H,20,1
19EES0213P,20,1
19ESN0048O,20,1
19PES0285O,20,1
19DES0002M,20,2
19DES0014R,20,2
19DES0060C,20,2
19EES0012S,20,2
19EES0100M,20,2
19EES0235A,20,2
19EES0287G,20,2
19PES0265A,20,2
19DTV0084S,20,2
19PES0061G,20,2
19PES0325Z,20,2
19DES0003L,20,3
19DES0009F,20,3
19DES0011U,20,3
19DES0018N,20,3
19DES0021A,20,3
19DES0042N,20,3
19DES0049G,20,3
19DES0056Q,20,3
19DES0057P,20,3
19DES0062A,20,3
19DES0063Z,20,3
19DES0065Y,20,3
19DES0073G,20,3
19DES0079A,20,3
19DES0082O,20,3
19DES0083N,20,3
19DES0084M,20,3
19DES0091W,20,3
19DES0093U,20,3
19DES0097Q,20,3
19DES0099O,20,3
19DES0104J,20,3
19DES0107G,20,3
19DES0117N,20,3
19DSN0006Q,20,3
19DST0025P,20,3
19DST0034X,20,3
19DST0039S,20,3
19DST0045C,20,3
19DST0068N,20,3
19DST0071A,20,3
19DST0076W,20,3
19DST0078U,20,3
19DST0080I,20,3
19DST0088A,20,3
19DST0089Z,20,3
19DST0097I,20,3
19DTV0028Z,20,3
19EES0003K,20,3
19EES0009E,20,3
19EES0013R,20,3
19EES0140N,20,3
19EES0202J,20,3
19EES0225U,20,3
19EES0268S,20,3
19EES0269R,20,3
19EES0290U,20,3
19EES0302I,20,3
19EES0309B,20,3
19EES0313O,20,3
19EES0317K,20,3
19EES0319I,20,3
19EES0320Y,20,3
19PES0032L,20,3
19EES0316L,20,3
19EES0323V,20,3
19EES0328Q,20,3
19ESN0061I,20,3
19PES0275H,20,3
19ESN0042U,20,3
19PES0257S,20,3
19ESN0047P,20,3
19ESN0004R,20,3
19ESN0074M,20,3
19PES0315S,20,3
19PES0026A,20,3
19DTV0033L,20,3
19PES0309H,20,3
19DES0004K,20,4
19DES0034E,20,4
19DES0036C,20,4
19DES0050W,20,4
19DES0070J,20,4
19DES0076D,20,4
19DES0085L,20,4
19DES0088I,20,4
19DES0095S,20,4
19DES0114Q,20,4
19DST0029L,20,4
19DST0040H,20,4
19DST0044D,20,4
19DST0059F,20,4
19DST0063S,20,4
19DST0064R,20,4
19DST0081H,20,4
19DST0082G,20,4
19DST0092N,20,4
19DST0102D,20,4
19DST0107Z,20,4
19DST0114I,20,4
19EES0030H,20,4
19EES0066W,20,4
19EES0176B,20,4
19EES0231E,20,4
19ESN0070Q,20,4
19EES0014Q,20,4
19EES0306E,20,4
19ESN0072O,20,4
19ESN0041V,20,4
19EES0124W,20,4
19EES0243J,20,4
19PES0058T,20,4
19DTV0030O,20,4
19DES0005J,20,5
19DES0031H,20,5
19DES0105I,20,5
19DST0038T,20,5
19EES0020A,20,5
19EES0042M,20,5
19EES0043L,20,5
19EES0045J,20,5
19EES0048G,20,5
19EES0051U,20,5
19EES0104I,20,5
19PES0003Q,20,5
19PES0065C,20,5
19PES0107L,20,5
19PES0109J,20,5
19PES0067A,20,5
19PES0253W,20,5
19DES0006I,20,6
19DES0017O,20,6
19DES0044L,20,6
19DST0027N,20,6
19DST0033Y,20,6
19DST0048Z,20,6
19DST0056I,20,6
19PES0027Z,20,6
19PES0075J,20,6
19PES0087O,20,6
19PES0291Z,20,6
19PES0099T,20,6
19PES0110Z,20,6
19PES0289K,20,6
19PES0095X,20,6
19DES0007H,20,7
19DES0072H,20,7
19DST0041G,20,7
19EES0057O,20,7
19EES0058N,20,7
19EES0183L,20,7
19EES0222X,20,7
19ESN0001U,20,7
19PES0274I,20,7
19DES0008G,20,8
19DST0018F,20,8
19DST0052M,20,8
19DST0104B,20,8
19EES0018M,20,8
19EES0053S,20,8
19EES0054R,20,8
19EES0181N,20,8
19EES0182M,20,8
19EES0230F,20,8
19PES0126Z,20,8
19ESN0029Z,20,8
19DES0010V,20,9
19EES0010U,20,9
19EES0102K,20,9
19EES0103J,20,9
19EES0141M,20,9
19EES0153R,20,9
19EES0310R,20,9
19ESN0025D,20,9
19EES0240M,20,9
19PES0105N,20,9
19DES0012T,20,10
19DES0064Z,20,10
19DES0074F,20,10
19DES0090X,20,10
19DES0119L,20,10
19DSN0008O,20,10
19DST0086C,20,10
19DST0099G,20,10
19DST0109X,20,10
19DST0110M,20,10
19EES0060B,20,10
19EES0105H,20,10
19EES0142L,20,10
19EES0166V,20,10
19EES0244I,20,10
19EES0276A,20,10
19ESN0065E,20,10
19ESN0036J,20,10
19EES0300K,20,10
19EES0277Z,20,10
19DES0013S,20,11
19DES0029T,20,11
19DSN0002U,20,11
19EES0026V,20,11
19DES0015Q,20,12
19DES0081P,20,12
19DST0013K,20,12
19EES0017N,20,12
19EES0101L,20,12
19ESN0026C,20,12
19DES0016P,20,13
19DES0024Y,20,13
19DES0096R,20,13
19DST0035W,20,13
19DST0055J,20,13
19EES0070I,20,13
19EES0185J,20,13
19EES0251S,20,13
19DES0019M,20,14
19DST0046B,20,14
19EES0092U,20,14
19EES0168T,20,14
19ESN0050C,20,14
19DES0020B,20,15
19DES0028U,20,15
19DES0039Z,20,15
19DES0066X,20,15
19DES0112S,20,15
19DSN0005R,20,15
19DST0004C,20,15
19DST0031Z,20,15
19DST0047A,20,15
19DST0049Z,20,15
19DST0053L,20,15
19DST0061U,20,15
19DST0069M,20,15
19DST0090P,20,15
19DST0098H,20,15
19DST0100F,20,15
19DST0103C,20,15
19DST0108Y,20,15
19EES0078A,20,15
19EES0079Z,20,15
19EES0256N,20,15
19ESN0008N,20,15
19PES0024C,20,15
19PES0030N,20,15
19PES0055W,20,15
19PES0070O,20,15
19PES0071N,20,15
19PES0072M,20,15
19PES0108K,20,15
19PES0161F,20,15
19PES0252X,20,15
19ESN0052A,20,15
19ESN0027B,20,15
19ESN0034L,20,15
19PES0226Z,20,15
19PES0313U,20,15
19DES0022Z,20,16
19DES0067W,20,16
19DST0051N,20,16
19PES0028Z,20,16
19PES0103P,20,16
19ESN0010B,20,16
19DES0023Z,20,17
19DES0041O,20,17
19DES0069U,20,17
19DST0060V,20,17
19DES0025X,20,18
19EES0015P,20,18
19EES0069T,20,18
19EES0081O,20,18
19EES0082N,20,18
19EES0162Z,20,18
19PES0116T,20,18
19PES0293X,20,18
19DES0026W,20,19
19EES0021Z,20,19
19EES0036B,20,19
19PES0007M,20,19
19PES0015V,20,19
19PES0034J,20,19
19PES0127Z,20,19
19PES0130M,20,19
19PES0272K,20,19
19DES0027V,20,20
19DSN0004S,20,20
19EES0077B,20,20
19EES0308C,20,20
19EES0325T,20,20
19EES0329P,20,20
19DES0030I,20,21
19DES0053T,20,21
19DES0102L,20,21
19DSN0001V,20,21
19DST0030A,20,21
19DST0091O,20,21
19EES0037A,20,21
19EES0038Z,20,21
19EES0039Z,20,21
19EES0264W,20,21
19EES0284J,20,21
19EES0327R,20,21
19PES0221D,20,21
19ESN0033M,20,21
19ESN0044S,20,21
19PES0259Q,20,21
19DES0032G,20,22
19DES0046J,20,22
19DES0052U,20,22
19DES0071I,20,22
19DES0078B,20,22
19DES0101M,20,22
19DES0115P,20,22
19DST0037U,20,22
19DST0057H,20,22
19DST0062T,20,22
19DST0074Y,20,22
19DST0077V,20,22
19DST0079T,20,22
19DST0095K,20,22
19DST0105A,20,22
19DST0106Z,20,22
19EES0001M,20,22
19EES0068U,20,22
19EES0071H,20,22
19EES0072G,20,22
19EES0177A,20,22
19EES0229Q,20,22
19EES0241L,20,22
19EES0250T,20,22
19EES0282L,20,22
19PES0033K,20,22
19PES0086P,20,22
19EES0318J,20,22
19EES0314N,20,22
19ESN0038H,20,22
19DST0113J,20,22
19PES0286N,20,22
19PES0308I,20,22
19PES0035I,20,22
19PES0084R,20,22
19EES0254P,20,22
19DES0033F,20,23
19DES0108F,20,23
19DES0035D,20,24
19DES0109E,20,24
19DES0037B,20,25
19EES0019L,20,25
19EES0034D,20,25
19EES0154Q,20,25
19PES0040U,20,25
19DES0038A,20,26
19ESN0022G,20,26
19DES0040P,20,27
19EES0286H,20,27
19EES0301J,20,27
19PES0062F,20,27
19PES0073L,20,27
19PES0091A,20,27
19PES0323A,20,27
19PES0321C,20,27
19DES0045K,20,28
19DES0100N,20,28
19DES0047I,20,29
19DES0087J,20,29
19DST0101E,20,29
19ESN0067C,20,29
19DES0054S,20,30
19DES0080Q,20,30
19DES0089H,20,30
19DES0092V,20,30
19DST0050O,20,30
19DST0070B,20,30
19ESN0069A,20,30
19DES0055R,20,31
19DES0103K,20,31
19DSN0007P,20,31
19DES0058O,20,32
19DST0066P,20,32
19PES0092Z,20,32
19PES0269X,20,32
19DES0094T,20,33
19DES0110U,20,33
19DES0116O,20,33
19DES0098P,20,34
19DES0111T,20,34
19DST0065Q,20,34
19DST0087B,20,34
19EES0084L,20,34
19EES0111S,20,34
19EES0145I,20,34
19EES0255O,20,34
19PES0224A,20,34
19EES0324U,20,34
19ESN0053Z,20,34
19DES0106H,20,35
19DES0118M,20,35
19DST0085D,20,35
19DES0113R,20,36
19EES0293R,20,36
19DTV0043S,20,36
19DES0120A,20,37
19EES0083M,20,37
19EES0274C,20,37
19DSN0003T,20,38
19EES0061A,20,38
19EES0064Y,20,38
19EES0217L,20,38
19EES0247F,20,38
19ESN0028A,20,38
19DST0011M,20,39
19EES0031G,20,39
19EES0239X,20,39
19DST0028M,20,40
19EES0024X,20,40
19EES0203I,20,40
19ESN0064F,20,40
19EES0158M,20,40
19EES0214O,20,40
19DST0032Z,20,41
19EES0098O,20,41
19EES0109D,20,41
19EES0169S,20,41
19EES0299L,20,41
19ESN0062H,20,41
19PES0256T,20,41
19DST0036V,20,42
19EES0090W,20,42
19EES0091V,20,42
19DST0043E,20,43
19DST0073Z,20,43
19ESN0060J,20,43
19EES0332C,20,43
19DST0054K,20,44
19ESN0023F,20,44
19DST0058G,20,45
19DST0083F,20,45
19DST0093M,20,45
19EES0289E,20,45
19PES0012Y,20,45
19PES0063E,20,45
19EES0296O,20,45
19PSN0023L,20,45
19DST0067O,20,46
19DST0094L,20,46
19ESN0075L,20,46
19DST0072Z,20,47
19DST0084E,20,47
19DST0096J,20,47
19DTV0029Z,20,48
19EES0192T,20,48
19EES0007G,20,49
19EES0174D,20,49
19EES0285I,20,49
19PES0045P,20,49
19PES0053Y,20,49
19PES0057U,20,49
19PES0277F,20,49
19PES0295V,20,49
19EES0297N,20,49
19PES0312V,20,49
19PES0304M,20,49
19EES0011T,20,50
19ESN0032N,20,50
19EES0025W,20,51
19EES0028T,20,51
19EES0032F,20,51
19EES0167U,20,51
19EES0211R,20,51
19ESN0012Z,20,51
19EES0046I,20,52
19EES0047H,20,52
19EES0062Z,20,53
19EES0065X,20,53
19EES0184K,20,53
19ESN0003S,20,53
19EES0063Z,20,54
19PES0279D,20,54
19PES0287M,20,54
19EES0067V,20,55
19EES0249D,20,55
19EES0073F,20,56
19PES0043R,20,56
19PES0077H,20,56
19PES0136G,20,56
19PES0292Y,20,56
19EES0076C,20,57
19EES0144J,20,57
19EES0210S,20,57
19EES0252R,20,57
19EES0275B,20,57
19ESN0006P,20,57
19EES0080P,20,58
19EES0088H,20,58
19EES0291T,20,58
19EES0321X,20,58
19EES0326S,20,58
19EES0119K,20,59
19EES0258L,20,59
19EES0157N,20,60
19EES0283K,20,60
19EES0159L,20,61
19EES0288F,20,61
19EES0160A,20,62
19EES0298M,20,62
19EES0186I,20,63
19ESN0030P,20,63
19EES0196P,20,64
19PES0066B,20,64
19PES0134I,20,64
19EES0201K,20,65
19EES0265V,20,65
19EES0292S,20,65
19ESN0021H,20,65
19EES0242K,20,66
19EES0331D,20,66
19EES0260Z,20,67
19EES0330E,20,67
19EES0267T,20,68
19EES0294Q,20,68
19ESN0016W,20,68
19EES0312P,20,69
19EES0322W,20,69
19EES0315M,20,70
19EES0333B,20,70
19ESN0013Z,20,71
19ESN0031O,20,71
19PES0001S,20,72
19PES0013X,20,72
19PES0025B,20,72
19PES0069Z,20,72
19PES0074K,20,72
19PES0085Q,20,72
19PES0113W,20,72
19PES0263C,20,72
19PES0270M,20,72
19PES0281S,20,72
19PES0278E,20,72
19PES0052Z,20,72
19PES0296U,20,72
19PES0232J,20,72
19PES0002R,20,73
19PES0068Z,20,73
19PES0006N,20,74
19PES0011Z,20,74
19PES0051Z,20,74
19PES0093Z,20,74
19PES0166A,20,74
19PES0178F,20,74
19PES0193Y,20,74
19PES0209I,20,74
19PES0230L,20,74
19PES0250Z,20,74
19PES0261E,20,74
19PES0014W,20,75
19PES0054X,20,75
19PES0160G,20,75
19PES0163D,20,75
19PES0165B,20,75
19PES0179E,20,75
19PES0229W,20,75
19PES0283Q,20,75
19PES0300Q,20,75
19PES0298S,20,75
19PES0018S,20,76
19PES0064D,20,76
19PES0129X,20,76
19PES0019R,20,77
19PES0020G,20,77
19PES0101R,20,77
19PES0282R,20,77
19PES0036H,20,78
19PES0090B,20,78
19PES0100S,20,78
19PES0227Y,20,78
19PES0038F,20,79
19PES0117S,20,79
19PES0042S,20,80
19PES0079F,20,80
19PES0044Q,20,81
19PES0078G,20,81
19PES0048M,20,82
19PES0056V,20,82
19PES0135H,20,82
19PES0060H,20,83
19PES0089M,20,83
19PES0106M,20,83
19PES0276G,20,83
19PES0094Y,20,84
19PES0159R,20,84
19PES0294W,20,84
19PES0097V,20,85
19PES0267Z,20,85
19PES0299R,20,85
19PES0098U,20,86
19PES0258R,20,86
19PES0157T,20,87
19PES0177G,20,87
19PES0158S,20,88
19PES0162E,20,88
19PES0284P,20,88
19PES0251Y,20,89
19PES0302O,20,89
19PES0307J,20,89
19PES0314T,20,89
19PES0254V,20,90
19PES0262D,20,90
19PES0297T,20,90
19PES0303N,20,90
19PES0290Z,20,91
19PES0319O,20,91
