name,lat,lon,grupo,authority,betweenness,eigen,hub,pagerank,subgraph,degree
23DES0009S,21.17219,-86.82363,17,0.3114421168536086,68,0.3114421168536081,0.3114421168536086,0.030757559770656723,2069068.927610899,26
23DES0014D,21.17362,-86.84408,17,0.15157077864757323,48,0.1515707786475727,0.15157077864757323,0.01644107258437869,1887852.7300840642,20
23DES0018Z,21.19577,-86.82127,17,0.17178204089659566,12.5,0.17178204089659543,0.17178204089659566,0.02196573231697309,1166048.053100857,18
23DES0020O,21.15533,-86.85323,17,0.42216984932587065,319,0.4221698493258708,0.42216984932587065,0.030142138982583437,1794072.3825722297,25
23DES0021N,21.09153,-86.85334,17,0.07205241328596493,0,0.0720524132859649,0.07205241328596493,0.010344500771345086,135348.49817188206,5
23DES0023L,21.13454,-86.86392,17,0.2141127025936199,117.5,0.21411270259361884,0.2141127025936199,0.02050947225332104,1684346.391087921,22
23DES0025J,21.14688,-86.89558,17,0.17672575540151517,113.75,0.1767257554015145,0.17672575540151517,0.023479577402462135,1748994.10761958,23
23DES0026I,21.20009,-86.83539,17,0.11281980264548654,14,0.1128198026454861,0.11281980264548654,0.017327903149198316,1117172.9747067997,16
23DES0028G,21.16506,-86.85491,17,0.13973631614357188,19,0.13973631614357154,0.13973631614357188,0.01683802070378148,1336272.323290925,18
23DES0029F,21.17949,-86.85589,17,0.13715989185339647,81,0.1371598918533956,0.13715989185339647,0.017822135670441677,1485753.428845425,18
23DES0032T,21.18935,-86.84843,17,0.12578204553439742,135,0.12578204553439698,0.12578204553439742,0.020218940893530803,1399053.4218506406,19
23DES0034R,21.18208,-86.87321,17,0.08603887412467644,6,0.08603887412467592,0.08603887412467644,0.014611174129477265,792420.6348592169,13
23DST0001S,21.24031,-86.73856,17,0.011549191777382388,55,0.011549191777382239,0.011549191777382388,0.014378282748704639,22817.165487809845,3
23DST0011Z,21.17217,-86.82135,17,0.21048964385023866,220,0.21048964385023813,0.21048964385023866,0.026075929853461063,1922830.3562108197,22
23DST0016U,21.16455,-86.85121,17,0.21761852384886693,106,0.21761852384886654,0.21761852384886693,0.02441483513078978,2102840.0947359195,24
23DST0018S,21.1511,-86.87589,17,0.10627366142824725,7,0.10627366142824692,0.10627366142824725,0.012354766644021789,508342.21164726664,10
23DST0019R,21.15406,-86.88523,17,0.17630577991392135,81,0.17630577991392057,0.17630577991392135,0.02385663043314977,1990992.6124495883,22
23DST0020G,21.17455,-86.86366,17,0.13747896064621443,60,0.13747896064621395,0.13747896064621443,0.020139058455053326,1682510.7729856097,20
23DST0021F,21.15969,-86.86694,17,0.11566222826231888,0,0.11566222826231853,0.11566222826231888,0.01624914867110703,1094650.0536038987,15
23DST0022E,21.1861,-86.84316,17,0.1562874152971778,19,0.15628741529717746,0.1562874152971778,0.018384509988009237,1092619.2813606088,16
23DST0025B,21.14021,-86.89137,17,0.19214769162457604,150.5,0.19214769162457546,0.19214769162457604,0.01737021872921155,1770987.4714447004,21
23DST0028Z,21.14168,-86.90772,17,0.14383668997983423,41.25,0.1438366899798335,0.14383668997983423,0.017621172350962593,1743588.5837359556,20
23DST0031M,21.1695,-86.87836,17,0.09128024627612205,1,0.09128024627612173,0.09128024627612205,0.012804773557911483,772411.1931527604,13
23DST0032L,21.15086,-86.90207,17,0.19443352186433724,0,0.19443352186433704,0.19443352186433724,0.013778927499126513,397474.3280654455,10
23PES0001E,21.16454,-86.83268,17,0.2207824341460371,61,0.22078243414603732,0.2207824341460371,0.016550814139981433,18105.85483295881,5
23PES0005A,21.15185,-86.83182,17,0.9805900409474069,189,0.9805900409474081,0.9805900409474069,0.035438818576153414,154180.1746253353,17
23PES0007Z,21.16075,-86.82221,17,0.3965951424192224,0,0.3965951424192229,0.3965951424192224,0.012423042650071759,1832.7815010847523,4
23PES0014I,21.16023,-86.85459,17,0.1470029689980665,35,0.14700296899806628,0.1470029689980665,0.01331731585537862,264773.02111687866,9
23PES0015H,21.15755,-86.84584,17,0.11142642425123006,0,0.11142642425122994,0.11142642425123006,0.010435013391651827,88708.62020412523,6
23PES0016G,21.09686,-86.85061,17,0.4636043378557012,55,0.46360433785570204,0.4636043378557012,0.02269475910099853,37995.081453491395,6
23PES0019D,21.1129,-86.84205,17,0.5076106232642994,0,0.5076106232643003,0.5076106232642994,0.013437898703760753,612.3289928695236,4
23PES0022R,21.13555,-86.90399,17,0.2658710034908789,0,0.26587100349087905,0.2658710034908789,0.010263138344417545,68577.85346297127,6
23PES0023Q,21.13743,-86.82443,17,0.9948350542927605,53,0.9948350542927618,0.9948350542927605,0.030534392121753743,19147.062973279015,11
23PES0024P,21.16535,-86.85116,17,0.2156427349551052,0,0.21564273495510516,0.2156427349551052,0.008843740167163288,115257.0622897902,6
23PES0025O,21.16364,-86.84113,17,0.23153310870187585,0,0.23153310870187596,0.23153310870187585,0.010809964562593111,68485.25474355104,4
23PES0027M,21.12942,-86.82935,17,0.6085598382513401,64,0.608559838251341,0.6085598382513401,0.019274000096107708,27490.47599710401,9
23PES0028L,21.11678,-86.84292,17,0.5881620796650118,48,0.588162079665013,0.5881620796650118,0.01836532320993676,4574.625831918285,7
23PES0032Y,21.09679,-86.84801,17,0.6684811911653857,6,0.6684811911653862,0.6684811911653857,0.021708454310297037,5066.508464070158,9
23PES0034W,21.13334,-86.84368,17,0.3567823206028185,147,0.35678232060281895,0.3567823206028185,0.018751922964150652,224133.72099170374,13
23PES0037T,21.12365,-86.83245,17,0.6985193705095328,0,0.6985193705095337,0.6985193705095328,0.0147215860556027,1513.7127242711542,3
