name,grupo,sub_grupo
32DES0001H,33,1
32DES0016J,33,1
32DST0036P,33,1
32DST0066J,33,1
32DST0074S,33,1
32PES0001M,33,1
32PES0081O,33,1
32PES0089G,33,1
32PES0106G,33,1
32ETV0448C,33,1
32ETV0705B,33,1
32PES0107F,33,1
32ETV0419H,33,1
32DES0004E,33,2
32ETV0044K,33,2
32ETV0390T,33,2
32ETV0731Z,33,2
32ETV0948Y,33,2
32ETV0773Z,33,2
32ETV0043L,33,3
32ETV0079Z,33,3
32ETV0050V,33,4
32ETV1036I,33,4
32ETV0065X,33,5
32ETV0082N,33,5
32ETV0449B,33,6
32ETV0735W,33,6
32DES0017I,33,7
32DES0023T,33,7
32DST0054E,33,7
32DST0071V,33,7
32DST0072U,33,7
32ETV0447D,33,7
32ETV1001T,33,7
32DES0046D,33,8
32ETV0046I,33,8
32ETV0071H,33,8
32ETV0093T,33,8
32ETV0627O,33,8
32DES0048B,33,9
32DST0006V,33,9
32DST0065K,33,9
32EES0057I,33,9
32PES0071H,33,9
32EST0001Z,33,10
32ETV1026B,33,10
