name,grupo,sub_grupo
26DES0024H,1558,1
26DES0047S,1558,1
26EST0012U,1558,1
26PES0010J,1558,1
26PES0015E,1558,1
26PES0022O,1558,1
26PES0076S,1558,1
26PES0134S,1558,1
26PES0176R,1558,1
26PES0214D,1558,1
26PES0230V,1558,1
26PES0234R,1558,1
26PES0202Z,1558,1
26PES0175S,1558,1
26PES0191J,1558,1
26PES0267I,1558,1
26PES0009U,1558,2
26PES0012H,1558,2
26PES0149U,1558,2
26PES0167J,1558,2
26PES0240B,1558,2
26PES0208T,1558,2
26PES0181C,1558,2
26PES0192I,1558,2
26PES0231U,1558,2
26PES0256C,1558,2
26DES0016Z,1558,3
26DES0019W,1558,3
26DES0026F,1558,3
26DES0030S,1558,3
26DES0036M,1558,3
26DES0042X,1558,3
26DST0001P,1558,3
26DST0057R,1558,3
26DST0066Z,1558,3
26DST0074H,1558,3
26EES0031Q,1558,3
26EES0033O,1558,3
26EST0011V,1558,3
26EST0015R,1558,3
26PES0018B,1558,3
26PES0138O,1558,3
26PES0153G,1558,3
26PES0189V,1558,3
26ETV0074U,1558,3
26PES0067K,1558,3
26PES0262N,1558,3
26PES0265K,1558,3
26EST0017P,1558,3
26PES0252G,1558,3
26DES0018X,1558,4
26ETV0072W,1558,4
26ETV0186Y,1558,4
26ETV0232T,1558,4
26PES0241A,1558,4
26DES0006S,1558,5
26DES0011D,1558,5
26DES0013B,1558,5
26DES0046T,1558,5
26DST0006K,1558,5
26DST0060E,1558,5
26DST0072J,1558,5
26EES0024G,1558,5
26EES0037K,1558,5
26PES0218Z,1558,5
26PES0246W,1558,5
26PES0146X,1558,6
26PES0178P,1558,6
