name,grupo,sub_grupo
14DES0005O,30,1
14DES0028Z,30,1
14DES0037G,30,1
14DST0011R,30,1
14DST0100K,30,1
14DTV0455Y,30,1
14EES0009J,30,1
14PES0005T,30,1
14PES0116Y,30,1
14PES0294A,30,1
14PES0537G,30,1
14DTV0643R,30,1
14DES0097V,30,1
14PST0043O,30,1
14PES0166F,30,1
06DES0002I,30,2
06DES0005F,30,2
06DES0008C,30,2
06DES0009B,30,2
06DES0010R,30,2
06DES0011Q,30,2
06DES0014N,30,2
06DES0017K,30,2
06DES0019I,30,2
06DES0022W,30,2
06DES0023V,30,2
06DES0026S,30,2
06DSN0002Q,30,2
06DSN0003P,30,2
06DSN0009J,30,2
06DST0001B,30,2
06DST0002A,30,2
06DST0005Y,30,2
06DST0006X,30,2
06DST0014F,30,2
06DST0016D,30,2
06DST0018B,30,2
06DST0019A,30,2
06DST0023N,30,2
06DST0025L,30,2
06DST0029H,30,2
06EES0001I,30,2
06EES0008B,30,2
06EES0009A,30,2
06EES0010Q,30,2
06EES0017J,30,2
06PES0004L,30,2
06PES0009G,30,2
06PES0012U,30,2
06PES0013T,30,2
06PES0029U,30,2
06PES0033G,30,2
06PES0035E,30,2
06PES0036D,30,2
06PES0040Q,30,2
14DES0004P,30,2
06EES0004F,30,2
06PES0041P,30,2
06EES0011P,30,2
06EES0002H,30,2
06DST0031W,30,2
06EES0012O,30,2
06ETV0025Y,30,2
06EES0013N,30,2
14DST0038Y,30,2
06ETV0022A,30,2
14DES0047N,30,2
06ETV0014S,30,2
06ETV0013T,30,2
14DES0011Z,30,3
14DES0022E,30,3
14DES0046O,30,3
14DST0058L,30,3
14DST0087G,30,3
14DTV0017Z,30,3
14DTV0195B,30,3
14DTV0232P,30,3
14DTV0488P,30,3
14EES0050Z,30,3
14EES0066A,30,3
14DST0105F,30,3
14EES0051Z,30,3
14EST0020Y,30,3
14EES0064C,30,3
14EST0003H,30,3
14DTV0475L,30,3
14DES0031M,30,4
14DES0124B,30,4
14DST0035A,30,4
14PES0114Z,30,4
14PES0219U,30,4
14DST0159J,30,4
14DTV0094D,30,4
14DTV0331P,30,4
14DST0119I,30,4
06PES0039A,30,5
14DES0009K,30,5
14DES0017T,30,5
14DES0023D,30,5
14DES0024C,30,5
14DES0044Q,30,5
14DES0063E,30,5
14DES0079F,30,5
14DES0093Z,30,5
14DES0110Z,30,5
14DES0120F,30,5
14DST0004H,30,5
14DST0013P,30,5
14DST0048E,30,5
14DST0059K,30,5
14DST0061Z,30,5
14DST0077Z,30,5
14DST0108C,30,5
14DST0111Q,30,5
14DST0118J,30,5
14DST0148D,30,5
14DST0160Z,30,5
14DST0169Q,30,5
14DTV0018Y,30,5
14DTV0230R,30,5
14EES0002Q,30,5
14EES0005N,30,5
14EES0010Z,30,5
14EES0021E,30,5
14EES0030M,30,5
14EES0034I,30,5
14EES0048L,30,5
14EES0065B,30,5
14EES0067Z,30,5
14EES0069Y,30,5
14EES0075I,30,5
14EES0078F,30,5
14EES0134H,30,5
14EES0135G,30,5
14EES0136F,30,5
14EES0137E,30,5
14EES0334F,30,5
14EES0336D,30,5
14EES0501M,30,5
14EES0508F,30,5
14EST0001J,30,5
14EST0025T,30,5
14PES0009P,30,5
14PES0012C,30,5
14PES0015Z,30,5
14PES0016Z,30,5
14PES0025G,30,5
14PES0030S,30,5
14PES0037L,30,5
14PES0040Z,30,5
14PES0048R,30,5
14PES0051E,30,5
14PES0071S,30,5
14PES0101W,30,5
14PES0107Q,30,5
14PES0109O,30,5
14PES0124G,30,5
14PES0251C,30,5
14PES0276L,30,5
14PES0358V,30,5
14PES0911V,30,5
14PES0936D,30,5
14PES0213Z,30,5
14PES0282W,30,5
14EES0503K,30,5
14PES0235L,30,5
14DTV0486R,30,5
14PES0087T,30,5
14PES0285T,30,5
14PES0500T,30,5
14PST0008I,30,5
14PST0016R,30,5
14PES0937C,30,5
14PST0015S,30,5
14PES0916Q,30,5
14PES0158X,30,5
14PST0020D,30,5
14PES0010E,30,5
14PES0053C,30,5
14PES0238I,30,5
14PES0066G,30,5
14PST0014T,30,5
14PES0290E,30,5
14PST0030K,30,5
14PES0228B,30,5
14PST0017Q,30,5
14PES0268C,30,5
