name,grupo,sub_grupo
10DES0001W,37,1
10EES0061J,37,1
10DST0041P,37,2
10ETV0336N,37,2
10DTV0002Z,37,3
10ETV0002Z,37,3
10DTV0028H,37,4
10ETV0028H,37,4
10DTV0114D,37,5
10ETV0114D,37,5
10DTV0121N,37,6
10ETV0121N,37,6
10DTV0311E,37,7
10ETV0311E,37,7
10DTV0328E,37,8
10ETV0328E,37,8
10DTV0447S,37,9
10ETV0447S,37,9
10DTV0450F,37,10
10ETV0450F,37,10
10DTV0502V,37,11
10ETV0502V,37,11
10DES0002V,37,12
10DES0025F,37,12
10DES0029B,37,12
10DES0032P,37,12
10DSP0001B,37,12
10DST0019N,37,12
10DST0053U,37,12
10DST0057Q,37,12
10DST0063A,37,12
10DST0076E,37,12
10EES0003T,37,12
10EES0012A,37,12
10EES0013Z,37,12
10EES0014Z,37,12
10EES0023G,37,12
10EES0048P,37,12
10EES0049O,37,12
10EES0054Z,37,12
10EES0056Y,37,12
10EES0058W,37,12
10EES0070R,37,12
10EES0059V,37,12
10DTV0374Q,37,12
10DES0021J,37,13
10DES0031Q,37,13
10EES0005R,37,13
10PES0043Z,37,13
10DTV0018A,37,14
10EES0060K,37,14
10ETV0018A,37,14
10DES0018W,37,15
10DST0040Q,37,15
10ETV0003Z,37,15
10PES0014E,37,15
10PES0024L,37,16
10PES0063N,37,16
10PES0003Z,37,17
10PES0020P,37,17
10PES0051I,37,17
10PES0066K,37,17
10PES0077Q,37,17
10PES0088W,37,17
10PES0089V,37,17
10PES0093H,37,17
10PES0097D,37,17
10PES0103Y,37,17
10PES0090K,37,17
10PES0106V,37,17
10EES0011B,37,18
10DTV0022N,37,19
10EES0063H,37,19
10DTV0021O,37,20
10EES0021I,37,20
10EES0068C,37,20
10ETV0021O,37,20
10DST0058P,37,21
10DTV0243Y,37,21
10EES0006Q,37,21
10EES0015Y,37,21
10ETV0243Y,37,21
10DES0003U,37,22
10DST0001O,37,22
10DST0060D,37,22
10DST0067X,37,22
10EES0009N,37,22
10EES0010C,37,22
10EES0044T,37,22
10EES0064G,37,22
10PES0022N,37,22
10PES0027I,37,22
10PES0036Q,37,22
10PES0054F,37,22
10PES0062O,37,22
10PES0078P,37,22
10PES0100A,37,22
10PES0101Z,37,22
10DES0011C,37,23
10EES0053A,37,23
10EES0062I,37,23
