"","group","mean_dist","max_dist","min_dist","median_dist","convex_hull","num_elem_subgroup","priv"
"264",264,0.05,0.07,0,0.07,0.31,3,0.33
"265",265,0.07,0.13,0,0.07,3.31,4,0.25
"266",266,0.05,0.09,0.01,0.05,4.17,4,0.25
"267",267,0.57,1.61,0,0.12,862.85,6,0.17
"268",268,0.15,0.15,0.15,0.15,0,2,0
"269",269,0.06,0.06,0.06,0.06,0,2,0
"270",270,0.07,0.12,0.02,0.07,38.88,5,0
"271",271,0.01,0.01,0.01,0.01,0,2,0.5
"272",272,0.02,0.03,0,0.02,0.56,3,0.33
"273",273,0.07,0.11,0.02,0.09,3.18,3,0
"274",274,0.36,1.03,0,0.25,3264.89,17,0.12
"275",275,0.09,0.19,0,0.1,95.85,10,0.3
"276",276,0,0,0,0,0,2,0
"277",277,0.03,0.04,0,0.04,0.39,3,0
"278",278,0.01,0.01,0.01,0.01,0,2,0
"279",279,0.28,0.42,0,0.42,8.93,3,0
"280",280,0.07,0.13,0,0.08,22.62,5,0
"281",281,0.07,0.07,0.07,0.07,0,2,0
"282",282,0.05,0.08,0,0.07,0.49,3,0
"283",283,0.11,0.11,0.11,0.11,0,2,0
"284",284,0.11,0.17,0.05,0.12,7.08,3,0
"285",285,0.01,0.01,0.01,0.01,0,2,0
"286",286,0.01,0.01,0.01,0.01,0,2,0.5
"287",287,0.32,0.73,0,0.27,1722.76,41,0.41
"288",288,0.01,0.01,0.01,0.01,0,2,0
"289",289,0.01,0.01,0.01,0.01,0,2,0
"290",290,0.18,0.18,0.18,0.18,0,2,0
"291",291,0.04,0.04,0.04,0.04,0,2,0
"292",292,0.25,0.25,0.25,0.25,0,2,0
"293",293,0.01,0.01,0.01,0.01,0,2,0
"294",294,0,0,0,0,0,2,0.5
"295",295,0.01,0.01,0.01,0.01,0,2,0
"296",296,0.06,0.06,0.06,0.06,0,2,0
"297",297,0.03,0.03,0.03,0.03,0,2,0
"298",298,0.05,0.05,0.05,0.05,0,2,0
"299",299,0.06,0.09,0.01,0.06,12,4,0
"300",300,0.11,0.11,0.11,0.11,0,2,0
"301",301,0.06,0.32,0,0.03,53.58,14,0.36
"302",302,0.01,0.01,0.01,0.01,0,2,0.5
"303",303,0.04,0.08,0.01,0.02,4.47,5,0.4
"304",304,0.42,15.61,0,0.18,347504.09,448,0.36
"305",305,0.41,5.35,0,0.16,115973.88,528,0.29
"306",306,0.04,0.06,0.02,0.04,9.73,4,0
"307",307,0.16,0.73,0,0.12,734.9,22,0
"308",308,1.76,5.16,0,1.74,121109.03,104,0.1
"309",309,0.68,4.5,0,0.36,47048.95,176,0.22
"310",310,0.09,0.27,0.01,0.06,133.25,9,0
"311",311,0.04,0.06,0.02,0.05,0.91,3,0
"312",312,0.01,0.01,0,0.01,0.02,3,0
"313",313,0.09,0.18,0.01,0.09,46.41,7,0
"314",314,0.29,4.66,0,0.17,58820.91,383,0.15
"315",315,0.03,0.03,0.03,0.03,0,2,0
"316",316,0.16,0.5,0,0.14,560.17,66,0.03
"317",317,0.01,0.01,0.01,0.01,0,2,0
"318",318,0.15,2.2,0,0.11,2874.74,109,0.14
"319",319,0.05,0.07,0.02,0.06,16.6,4,0
"320",320,0.04,0.04,0.04,0.04,0,2,0
"321",321,0.04,0.04,0.04,0.04,0,2,0
"322",322,0,0,0,0,0,2,0
"323",323,0.02,0.02,0.02,0.02,0,2,0
"324",324,0.01,0.01,0.01,0.01,0,2,0
"325",325,0.02,0.02,0.02,0.02,0,2,0
"326",326,0.03,0.03,0.03,0.03,0,2,0
"327",327,0,0,0,0,0,2,0
"328",328,0.02,0.03,0.01,0.02,0.53,3,0
"329",329,0.03,0.03,0.03,0.03,0,2,0
"330",330,0.04,0.05,0.04,0.04,6.96,3,0
"331",331,0.02,0.02,0.02,0.02,0,2,0
"332",332,0.06,0.13,0.02,0.06,24.26,5,0
"333",333,0.07,0.16,0.01,0.07,38.62,9,0
"334",334,0.7,2.44,0,0.82,6379.94,31,0.13
"335",335,0.26,0.73,0,0.28,1956.5,61,0.05
"336",336,0.05,0.05,0.05,0.05,0,2,0
"337",337,0.03,0.03,0.03,0.03,0,2,0
"338",338,0.03,0.03,0.03,0.03,0,2,0
"339",339,0.77,3.83,0,0.33,25280.24,150,0.06
"340",340,0.02,0.02,0.02,0.02,0,2,0
"341",341,0.02,0.04,0,0.03,0.04,3,0
"342",342,0.01,0.01,0.01,0.01,0,2,0
"343",343,0.09,0.23,0,0.08,262.63,47,0.06
"344",344,0.05,0.05,0.05,0.05,0,2,0
"345",345,0.09,0.09,0.09,0.09,0,2,0
"346",346,0.27,4.7,0,0.08,36738.01,261,0.11
"347",347,0.17,1.04,0,0.14,1719.97,50,0.08
"348",348,0.08,0.08,0.08,0.08,0,2,0
"349",349,0,0,0,0,0,2,0
"350",350,0.02,0.02,0.02,0.02,0,2,0
"351",351,0.34,5.11,0,0.08,110736.59,287,0.12
"352",352,0.04,0.08,0.01,0.04,25.66,8,0
"353",353,0.03,0.03,0.03,0.03,0,2,0
"354",354,0.02,0.02,0.02,0.02,0,2,0
"355",355,0,0,0,0,0,2,0
"356",356,0.65,11.55,0,0.19,241880.07,183,0.38
"357",357,0.11,0.11,0.11,0.11,0,2,0
"358",358,0.03,0.03,0.03,0.03,0,2,0
"359",359,0.05,0.05,0.05,0.05,0,2,0
"360",360,0.06,0.06,0.06,0.06,0,2,0
"361",361,0.03,0.03,0.03,0.03,0,2,0
"362",362,0.09,0.09,0.09,0.09,0,2,0
"363",363,0.03,0.03,0.03,0.03,0,2,0
"364",364,0.03,0.03,0.03,0.03,0,2,0
"365",365,0.08,0.2,0.01,0.08,108.07,17,0
"366",366,0.08,0.15,0.03,0.08,16.18,4,0
"367",367,0.03,0.03,0.03,0.03,0,2,0
"368",368,0.01,0.01,0.01,0.01,0,2,0.5
"369",369,0.01,0.01,0.01,0.01,0,2,0.5
"370",370,0.04,0.14,0,0.03,26.24,10,0.4
"371",371,0.04,0.04,0.04,0.04,0,2,0
"372",372,0.26,2.05,0,0.05,1971.2,52,0.52
"373",373,0.03,0.03,0.03,0.03,0,2,0.5
"374",374,0.57,0.85,0.06,0.82,186.9,3,0
"375",375,0.03,0.03,0.03,0.03,0,2,0
"376",376,0.03,0.03,0.03,0.03,0,2,0
"377",377,0.15,0.15,0.15,0.15,0,2,0
"378",378,0.03,0.09,0,0.02,15.96,12,0.83
"379",379,0.02,0.02,0.02,0.02,0,2,1
"380",380,0.09,0.15,0.02,0.09,110.65,9,0.11
"381",381,0.33,2.13,0,0.23,4856.5,111,0.24
"382",382,0.05,0.05,0.05,0.05,0,2,0
"383",383,0.01,0.01,0.01,0.01,0,2,0
"384",384,0.01,0.01,0.01,0.01,0,2,0
"385",385,0.48,2.66,0,0.14,9968.46,60,0.35
"386",386,0.06,0.06,0.06,0.06,0,2,0
"387",387,0.07,0.07,0.07,0.07,0,2,0
"388",388,0.04,0.04,0.04,0.04,0,2,0
"389",389,0.53,3.31,0,0.45,24948.17,123,0.15
"390",390,0.08,0.08,0.08,0.08,0,2,0
"391",391,0.45,0.81,0.02,0.68,310.48,7,0
"392",392,0.06,0.09,0.03,0.06,0.56,3,0
"393",393,0.05,0.05,0.05,0.05,0,2,0
"394",394,0.04,0.04,0.04,0.04,0,2,0
"395",395,0.05,0.07,0.03,0.05,6.5,3,0
"396",396,1.21,8.62,0,0.49,149387.89,88,0.25
"397",397,0.16,0.16,0.16,0.16,0,2,0
"398",398,0.1,0.1,0.1,0.1,0,2,0
"399",399,0.03,0.03,0.03,0.03,0,2,0
"400",400,0.05,0.1,0,0.04,10.49,8,0
"401",401,0.02,0.02,0.02,0.02,0,2,0
"402",402,0.59,9,0,0.13,197138.44,396,0.41
"403",403,0.37,2.88,0,0.27,10521.8,60,0.07
"404",404,1.58,7.54,0,0.64,115847.4,108,0.06
"405",405,0.85,4.54,0,0.25,37065.61,112,0.09
"406",406,0.06,0.06,0.06,0.06,0,2,0
"407",407,0.02,0.03,0.01,0.02,2.55,4,0
"408",408,0.09,0.09,0.09,0.09,0,2,0
"409",409,0.01,0.02,0.01,0.01,0.35,3,0
"410",410,0.04,0.04,0.04,0.04,0,2,0
"411",411,0.02,0.03,0.01,0.02,0.24,3,0
"412",412,0.02,0.03,0.01,0.03,1.53,3,0
"413",413,0,0,0,0,0,2,0
"414",414,0.04,0.08,0.01,0.04,7.3,5,0
"415",415,0.19,0.64,0,0.17,1919.72,85,0.05
"416",416,0.06,0.06,0.06,0.06,0,2,0
"417",417,0.02,0.02,0.02,0.02,0,2,0
"418",418,0.03,0.03,0.03,0.03,0,2,0
"419",419,0.04,0.05,0.03,0.04,9.18,4,0
"420",420,0.04,0.08,0.02,0.04,7.67,4,0
"421",421,0.13,0.13,0.13,0.13,0,2,0
"422",422,0.05,0.05,0.05,0.05,0,2,0
"423",423,0.04,0.05,0.02,0.04,9.45,4,0
"424",424,0.03,0.03,0.03,0.03,0,2,0
"425",425,0.07,0.07,0.07,0.07,0,2,0
"426",426,0.03,0.03,0.03,0.03,0,2,0
"427",427,0.03,0.03,0.03,0.03,0,2,0
"428",428,0.1,0.24,0.01,0.09,63.76,11,0
"429",429,0.02,0.02,0.02,0.02,0,2,0
"430",430,0.03,0.03,0.03,0.03,0,2,0
"431",431,0.03,0.03,0.03,0.03,0,2,0
"432",432,0.02,0.02,0.02,0.02,0,2,0
"433",433,0.02,0.02,0.02,0.02,0,2,0
"434",434,0.04,0.08,0.02,0.03,6.03,5,0
"435",435,0.04,0.04,0.04,0.04,0,2,0
"436",436,0.01,0.01,0.01,0.01,0,2,0
"437",437,0.01,0.01,0.01,0.01,0,2,0
"438",438,0.58,4.26,0,0.51,22270.93,104,0.13
"439",439,0.02,0.02,0.02,0.02,0,2,0
"440",440,0.05,0.06,0.04,0.05,7.84,3,0
"441",441,0,0,0,0,0,2,0
"442",442,0.02,0.02,0.02,0.02,0,2,0
"443",443,0.15,0.21,0.06,0.16,181.81,5,0
"444",444,0.03,0.03,0.03,0.03,0,2,0
"445",445,0.08,0.08,0.08,0.08,0,2,0
"446",446,0.02,0.02,0.02,0.02,0,2,0
"447",447,0.08,0.08,0.08,0.08,0,2,0
"448",448,0.02,0.02,0.02,0.02,0,2,0
"449",449,0.06,0.06,0.06,0.06,0,2,0
"450",450,0.01,0.01,0.01,0.01,0,2,0
"451",451,0.03,0.03,0.03,0.03,0,2,0
"452",452,0.07,0.1,0.06,0.07,16.72,3,0
"453",453,0.05,0.1,0.01,0.05,3.34,4,0.25
"454",454,0.63,2.58,0,0.36,14141.14,72,0.24
"455",455,0.15,0.26,0.06,0.14,103.62,5,0
"456",456,0.09,0.09,0.09,0.09,0,2,0
"457",457,0.06,0.07,0.05,0.07,13.73,3,0
"458",458,0.03,0.03,0.03,0.03,0,2,0
"459",459,0.1,0.26,0.01,0.09,92.28,9,0.11
"460",460,0.16,0.24,0.09,0.15,25.39,3,0
"461",461,0.07,0.07,0.07,0.07,0,2,0
"462",462,0.03,0.03,0.03,0.03,0,2,0
"463",463,0.57,1.54,0.02,0.17,1091.43,6,0.17
"464",464,0.77,1.78,0,0.71,8722.05,51,0.14
"465",465,0.04,0.04,0.04,0.04,0,2,0
"466",466,0.11,0.11,0.11,0.11,0,2,0
"467",467,0.45,0.93,0.01,0.33,2363.56,20,0.1
"468",468,0.01,0.02,0.01,0.01,0.29,4,0.5
"469",469,0.01,0.01,0.01,0.01,0,2,0
"470",470,0.06,0.06,0.06,0.06,0,2,0
"471",471,0.06,0.06,0.06,0.06,0,2,0
"472",472,0.06,0.06,0.06,0.06,0,2,0
"473",473,0.24,0.24,0.24,0.24,0,2,0
"474",474,0.83,2.49,0,0.5,7161.5,26,0.04
"475",475,1,14.19,0,0.52,228518.07,211,0.22
"476",476,0.61,5.79,0,0.42,64358.88,171,0.1
"477",477,0.06,0.06,0.06,0.06,0,2,0
"478",478,0.06,0.06,0.06,0.06,0,2,0
"479",479,0.19,0.31,0.11,0.17,157.54,4,0
"480",480,0.12,0.18,0.05,0.14,11.68,3,0
"481",481,0.06,0.06,0.06,0.06,0,2,0
"482",482,0.03,0.03,0.03,0.03,0,2,0
"483",483,0.02,0.02,0.02,0.02,0,2,0
"484",484,0.09,0.09,0.09,0.09,0,2,0
"485",485,0.07,0.07,0.07,0.07,0,2,0
"486",486,0.06,0.06,0.06,0.06,0,2,0
"487",487,0.03,0.03,0.03,0.03,0,2,0
"488",488,0.17,0.17,0.17,0.17,0,2,0
"489",489,0.11,0.11,0.11,0.11,0,2,0
"490",490,0.06,0.06,0.06,0.06,0,2,0
"491",491,0.15,0.15,0.15,0.15,0,2,0
"492",492,0.07,0.09,0.05,0.06,10.19,3,0
"493",493,0.66,4.94,0,0.39,44320.98,141,0.31
"494",494,0.22,0.36,0.05,0.22,78.2,4,0
"495",495,0.18,0.18,0.18,0.18,0,2,0
"496",496,0.04,0.04,0.04,0.04,0,2,0
"497",497,0.3,4.63,0,0.18,78370.1,162,0.24
"498",498,0.34,1.33,0.01,0.24,2713.78,36,0.08
"499",499,0.15,0.52,0,0.14,1091.39,62,0.18
"500",500,0.08,0.17,0.01,0.08,62.53,7,0
"501",501,0.03,0.03,0.03,0.03,0,2,0
"502",502,0.11,0.37,0,0.08,398.29,21,0.29
"503",503,0.26,1.21,0,0.2,3404.48,71,0.13
"504",504,1.19,10.43,0,0.29,103832.59,181,0.18
"505",505,0.55,2.66,0,0.17,12533.27,89,0.19
"506",506,0.28,1.15,0,0.29,3179.25,41,0.15
"507",507,0.6,5.24,0,0.4,61782.11,164,0.19
"508",508,0.04,0.04,0.04,0.04,0,2,0
"509",509,0.04,0.05,0.02,0.03,2.51,3,0
"510",510,0.12,0.21,0.08,0.11,58.35,4,0
"511",511,0.17,0.37,0,0.14,513.27,11,0
