name,lat,lon,grupo,authority,betweenness,eigen,hub,pagerank,subgraph,degree
01DES0001O,21.88179,-102.30821,26,0,539,0,0,0.003971056437421667,9713042.319041183,24
01DES0002N,22.00075,-102.20304,26,1.625578200206429e-19,2834,0,1.625578200206429e-19,0.0026079707389041404,27620.549163542073,4
01DES0003M,22.22665,-102.32292,26,5.196776849062573e-18,2406,0,5.196776849062573e-18,0.0077219252009002835,136.04437133705187,7
01DES0006J,21.90967,-102.31829,26,1.9109597889241555e-18,14,0,1.9109597889241555e-18,0.002594572096617516,3090532.2093390757,13
01DES0007I,21.8511,-102.32341,26,1.630481706764442e-17,0,0,1.630481706764442e-17,0.002079712164321073,1686653.0995371542,9
01DES0008H,21.90031,-102.30981,26,0,2476.625,0,0,0.006230024369918002,17355444.392132778,39
01DES0009G,21.86989,-102.3065,26,0,542,0,0,0.0024224555945823274,2728334.090877568,15
01DES0010W,21.90334,-102.28497,26,2.733316164788498e-18,1221.75,0,2.733316164788498e-18,0.004373589231018399,11512010.464511862,26
01DES0011V,21.86404,-102.28242,26,0,591,0,0,0.00364816990630962,11276217.17826382,24
01DES0013T,21.84338,-102.18992,26,0,194,0,0,0.003731863122098165,334185.7631583769,6
01DES0016Q,21.87769,-102.2667,26,0,948,0,0,0.003301984122521367,9320380.352996694,23
01DES0017P,21.86804,-102.26917,26,2.9956053817852034e-17,18,0,2.9956053817852034e-17,0.0037755612483737462,5792500.405238774,17
01DES0018O,21.99949,-102.29137,26,0,0,0,0,0.0033778600330448827,556087.302127722,10
01DES0019N,21.89816,-102.27434,26,0,419,0,0,0.0029886117327385395,8729798.02539169,22
01DES0020C,22.34678,-102.2323,26,1.8898492858184288e-17,0,0,1.8898492858184288e-17,0.0013592081251869491,95.59326480660675,1
01DES0021B,21.85903,-102.26586,26,0,1885.625,0,0,0.004719259173607807,12049085.797709921,28
01DES0022A,21.86867,-102.29129,26,0,194,0,0,0.003759361317142605,8679542.597015372,23
01DES0023Z,21.88575,-102.26429,26,0,759.5,0,0,0.003753709290814272,10124631.154998453,24
01DES0024Z,21.91099,-102.30954,26,0,1065,0,0,0.004207998086756171,4347135.791505483,22
