name,grupo,sub_grupo
31DES0001I,3,1
31DES0009A,3,1
31DES0015L,3,1
31DSN0027Y,3,1
31DST0001A,3,1
31DST0020P,3,1
31DST0032U,3,1
31DST0034S,3,1
31DST0054F,3,1
31DST0056D,3,1
31DST2016Q,3,1
31EES0008A,3,1
31EES0021V,3,1
31EES0022U,3,1
31EES0023T,3,1
31EES0038V,3,1
31EES0052O,3,1
31ESN0012V,3,1
31ESN0018P,3,1
31PES0005J,3,1
31PES0043M,3,1
31PES0058O,3,1
31PES0068V,3,1
31PES0074F,3,1
31PES0101M,3,1
31PES0119L,3,1
31PES0124X,3,1
31EES0077X,3,1
31ETV0157O,3,1
31PES0088I,3,1
31PES0123Y,3,1
31PES0126V,3,1
31PES0077C,3,1
31PST0006A,3,1
31SES0001K,3,1
31PES0070J,3,1
31PES0096R,3,1
31PES0108F,3,1
31PES0134D,3,1
31DES0004F,3,2
31DES0010Q,3,2
31DES0013N,3,2
31DES2001W,3,2
31DES2013A,3,2
31DES2015Z,3,2
31DSN0019P,3,2
31DST0027I,3,2
31DST0029G,3,2
31DST0040C,3,2
31DST0044Z,3,2
31DST0057C,3,2
31DST2002N,3,2
31DST2003M,3,2
31DST2011V,3,2
31DST2017P,3,2
31DST2018O,3,2
31DST2023Z,3,2
31DST2024Z,3,2
31EES0005D,3,2
31EES0041I,3,2
31EES0060X,3,2
31EES0117H,3,2
31PES0003L,3,2
31PES0009F,3,2
31PES0016P,3,2
31PES0059N,3,2
31PES0049G,3,2
31PES0075E,3,2
31PES0106H,3,2
31ESN0005L,3,2
31ESN0017Q,3,2
31ETV0104J,3,2
31ETV0063Z,3,2
31DST2006J,3,2
31EES0080K,3,2
31DST2005K,3,2
31ESN0001P,3,2
31DST0002Z,3,3
31DST0055E,3,3
31EES0010P,3,3
31EES0020W,3,3
31EES0040J,3,3
31EES0059H,3,3
31EES0118G,3,3
31PES0050W,3,3
31PES0087J,3,3
31PES0093U,3,3
31PES0112S,3,3
31PES0129S,3,3
31EES0067Q,3,3
31EES0100H,3,3
31PST0011M,3,3
31EES0075Z,3,3
31ETV0074F,3,3
31PES0136B,3,3
31PES0083N,3,4
31PES0085L,3,4
31PES0094T,3,4
31PES0097Q,3,4
31PES0102L,3,4
31PST0005B,3,4
31PES0132F,3,4
31PES0122Z,3,4
31DST0013F,3,5
31ETV0055R,3,5
31DST0017B,3,6
31EES0085F,3,6
31DST0019Z,3,7
31EES0011O,3,7
31EES0012N,3,7
31EES0037W,3,7
31EES0065S,3,7
31PES0120A,3,7
31PST0012L,3,7
31ETV0009F,3,7
31ETV0092V,3,7
31ETV0125W,3,7
31DES2016Y,3,8
31DSN0004N,3,8
31EES0121U,3,8
31EST0012F,3,8
31ETV0121Z,3,8
31ETV0171H,3,8
31DES0006D,3,9
31DST0008U,3,9
31EES0024S,3,9
31PES0071I,3,9
31ETV0012T,3,9
31PES0008G,3,9
31PST0009Y,3,9
31DSN0025Z,3,10
31DST0021O,3,10
31EES0026Q,3,10
31ETV0088I,3,10
31EES0098J,3,10
31ETV0148G,3,10
31EES0053N,3,11
31ETV0149F,3,11
31EES0073A,3,12
31ETV0056Q,3,12
31ETV0062A,3,12
31EES0082I,3,13
31ETV0110U,3,13
31DES2012B,3,14
31DST0018A,3,14
31EES0035Y,3,14
31EES0083H,3,14
31PES0079A,3,14
31PES0100N,3,14
31ETV0106H,3,14
31ETV0120A,3,14
31EES0109Z,3,15
31ETV0175D,3,15
31ETV0036C,3,16
31ETV0075E,3,16
31ETV0066X,3,17
31ETV0105I,3,17
31PES0006I,3,18
31PES0010V,3,18
31PES0011U,3,18
31PES0012T,3,18
31PES0013S,3,18
31PES0015Q,3,18
31PES0017O,3,18
31PES0018N,3,18
31PES0042N,3,18
31PES0061B,3,18
31PES0065Y,3,18
31PES0067W,3,18
31PES0072H,3,18
31PES0073G,3,18
31PES0076D,3,18
31PES0086K,3,18
31PES0089H,3,18
31PES0099O,3,18
31PES0114Q,3,18
31PES0095S,3,18
31PES0098P,3,18
31PES0111T,3,18
31PES0137A,3,18
