name,grupo,sub_grupo
08DES0008A,222,1
08DES0040J,222,1
08DES0069O,222,1
08DES0113L,222,1
08DES0116I,222,1
08DST0058A,222,1
08EES0016I,222,1
08EES0182G,222,1
08EES0199G,222,1
08EES0203C,222,1
08ETV0134C,222,1
08ETV0205G,222,1
08DES0048B,222,2
08DES0099I,222,2
08EST0013D,222,2
08ETV0025W,222,2
08DES0017I,222,3
08DES0022U,222,3
08DES0108Z,222,3
08DST0002Z,222,3
08DST0036P,222,3
08DST0046W,222,3
08DST0057B,222,3
08DST0068H,222,3
08EES0052N,222,3
08EES0131Z,222,3
08EES0178U,222,3
08EES0185D,222,3
08PES0087I,222,3
08PES0195Q,222,3
08PES0210S,222,3
08PES0270G,222,3
08DSN0002O,222,3
08PES0276A,222,3
08PES0279Y,222,3
08DES0009Z,222,4
08DES0028O,222,4
08DES0033Z,222,4
08DES0101G,222,4
08DST0074S,222,4
08DST0078O,222,4
08DST0092H,222,4
08EES0024R,222,4
08EES0058H,222,4
08EES0076X,222,4
08EES0077W,222,4
08EES0164R,222,4
08EES0198H,222,4
08EES0205A,222,4
08ETV0168T,222,4
08ETV0116N,222,4
08SES0018J,222,4
08ETV0171G,222,4
08DES0111N,222,5
08DST0018Z,222,5
08DST0050I,222,5
08EES0020V,222,5
08EES0177V,222,5
08SES0016L,222,5
08ETV0117M,222,5
08PES0284J,222,5
08SES0017K,222,5
08DES0011O,222,6
08DES0021V,222,6
08DES0072B,222,6
08DST0029F,222,6
08DST0032T,222,6
08DST0062N,222,6
08EES0072A,222,6
08EES0075Y,222,6
08EES0147A,222,6
08EES0165Q,222,6
08DST0077P,222,6
08EES0204B,222,6
08ETV0154Q,222,6
08PST0020T,222,6
08PES0186I,222,6
08DST0061O,222,7
08PES0011T,222,7
08PES0055Q,222,7
08PES0078A,222,7
08PES0093T,222,7
08PES0095R,222,7
08PES0191U,222,7
08PES0208D,222,7
08PES0212Q,222,7
08PES0231E,222,7
08PES0252R,222,7
08PES0257M,222,7
08PES0273D,222,7
08PES0291T,222,7
08PES0236Z,222,7
08PES0255O,222,7
08PES0272E,222,7
08PES0244I,222,7
08PES0260Z,222,7
