name,lat,lon,grupo,authority,betweenness,eigen,hub,pagerank,subgraph,degree
08DES0038V,27.49414,-107.8898,11,0,0,8.947137930503435e-18,0,0.0017543859649132448,1.5430806348152437,1
08DES0052O,27.21221,-107.91635,11,0,2,1.6404247113792626e-17,0,0.0019144739373554364,2.22725716237383,2
08DES0083H,26.43065,-107.27004,11,6.321937155377097e-19,3,8.762049414969224e-18,6.321937155377097e-19,0.003366524419156615,2.9145774401759277,3
08DES0087D,27.20473,-108.64374,11,1.0285588883609357e-9,0,1.0285589462611886e-9,1.0285588883609357e-9,0.0011850180708261806,2.5168813683065823,1
08DES0091Q,27.13114,-108.03166,11,0,2,1.8299506112296455e-17,0,0.0018507830235872285,2.227257162373831,2
08DTV0043M,27.27157,-108.5348,11,2.2527367195304688e-18,0,1.7357008569298864e-17,2.2527367195304688e-18,0.0019559032716938633,1.5890917783042848,1
08DTV0058O,27.27242,-108.30103,11,1.735254024054555e-18,0,1.5368648648750427e-17,1.735254024054555e-18,0.0013513513513526863,1.5890917783042855,1
08DTV0141N,27.2157,-108.42002,11,1.735254024054555e-18,0,1.6368980814189587e-17,1.735254024054555e-18,0.0013513513513506669,1.589091778304286,1
08DTV0148G,27.20909,-108.11353,11,0,0,7.495805269008657e-18,0,8.423576377749795e-4,1.5890917783042855,1
08DTV0177B,27.22496,-107.99791,11,3.378424693014551e-18,0,3.5608056101526156e-18,3.378424693014551e-18,0.0018603450649277724,1.5890917783042864,1
08ETV0207E,27.38933,-108.54518,11,1.0174982877714926e-18,1,7.981686109373808e-18,1.0174982877714926e-18,0.002560455192033888,2.1781835566085714,2
10DES0014Z,24.97014,-106.96677,11,4.720255767948039e-18,0,3.111321323837729e-18,4.720255767948039e-18,0.0017543859649132448,1.5430806348152433,1
10DTV0196D,24.70466,-105.99606,11,8.012379882951742e-20,0,3.815306354863818e-18,8.012379882951742e-20,0.0017543859649132448,1.543080634815245,1
10DTV0424H,25.06378,-106.32694,11,0,0,2.282342714957612e-18,0,0.0017543859649132448,1.54308063481525,1
10DTV0433P,25.11939,-105.84931,11,1.6489720735075805e-18,0,5.422784131309438e-18,1.6489720735075805e-18,0.0017543859649132448,1.5430806348152404,1
10DTV0586T,24.68276,-106.60396,11,0,0,0,0,0.0017543859649132448,1.5430806348152537,1
10DTV0617W,25.02253,-106.89659,11,0,0,0,0,0.0017543859649132448,1.54308063481525,1
25DES0001Y,25.78118,-108.99123,11,2.564980207843767e-6,3703,2.5649802079213036e-6,2.564980207843767e-6,0.003342330015990126,16804.504342763623,21
25DES0002X,25.45212,-108.0735,11,2.3168623445911076e-12,1500,2.3169438711847282e-12,2.3168623445911076e-12,0.0013339690188556663,32.498236046839295,7
25DES0004V,25.56389,-108.46778,11,0.0026056792689795718,4957,0.002605679268979674,0.0026056792689795718,0.0024161464005122402,259.4490381893024,14
25DES0005U,26.41484,-108.61852,11,5.094972360280132e-7,18078,5.094972360508999e-7,5.094972360280132e-7,0.002433651334324132,207.9512905433669,6
25DES0007S,24.82006,-107.39861,11,2.4186170248988477e-4,5419,2.418617024901205e-4,2.4186170248988477e-4,0.0031453471336658737,36514.300317261186,26
25DES0008R,24.79949,-107.3885,11,7.424989057613217e-5,3330,7.42498905762223e-5,7.424989057613217e-5,0.0012304988410763212,12948.072424261007,13
25DES0010F,25.82586,-108.22034,11,1.713383219610437e-4,2917,1.7133832196081675e-4,1.713383219610437e-4,0.00403655473096544,233.56230942033346,7
25DES0012D,25.48211,-107.92431,11,2.7076943245216624e-11,3597,2.7076896009502376e-11,2.7076943245216624e-11,0.00367488516930157,14.582390391936396,7
