"","group","mean_dist","max_dist","min_dist","median_dist","convex_hull","num_elem_subgroup","priv"
"1",1,0.1,0.51,0,0.05,820.67,32,0.16
"2",2,0.06,0.21,0,0.05,167.55,55,0.69
"3",3,0.05,0.1,0,0.06,35.31,7,0.43
"4",4,0.03,0.09,0,0.03,15.26,9,0.33
"5",5,0.07,0.18,0.01,0.03,11.3,5,0.4
"6",6,0.1,0.19,0.02,0.11,30.72,5,0
"7",7,0.08,0.16,0.01,0.06,50.64,6,0
"8",8,0.05,0.09,0.01,0.04,25.09,6,0
"9",9,0.09,0.09,0.09,0.09,0,2,0
"10",10,0.06,0.06,0.06,0.06,0,2,0
"11",11,0.13,0.33,0.01,0.09,168.21,7,0.29
"12",12,0.24,0.38,0.01,0.27,301.45,4,0
"13",13,0.15,0.15,0.15,0.15,0,2,0
"14",14,0.08,0.11,0.04,0.09,16.77,3,0
"15",15,0.06,0.17,0.01,0.04,56.08,8,0.88
"16",16,0.03,0.03,0.03,0.03,0,2,0
"17",17,0.05,0.05,0.05,0.05,0,2,0
"18",18,0.07,0.09,0.06,0.06,14.57,3,0
"19",19,0.05,0.05,0.05,0.05,0,2,0
"20",20,0.04,0.05,0.02,0.04,3.96,3,0
"21",21,0.05,0.05,0.05,0.05,0,2,0
"22",22,0.13,0.13,0.13,0.13,0,2,0
"23",23,0.1,0.1,0.1,0.1,0,2,0
"24",24,0.04,0.04,0.04,0.04,0,2,1
"25",25,0.02,0.03,0.01,0.02,0.33,3,1
"26",26,0.01,0.01,0.01,0.01,0,2,1
"27",27,0.06,0.06,0.06,0.06,0,2,1
