name,grupo,sub_grupo
25PES0029I,45,1
25PES0030Y,45,1
25PES0046Z,45,1
25PES0106X,45,1
25PES0119A,45,1
25PES0518Y,45,1
25PES0214E,45,1
25DES0013C,45,2
25DES0018Y,45,2
25DES0024I,45,2
25DES0030T,45,2
25DES0046U,45,2
25DST0005M,45,2
25DST0007K,45,2
25DST0080T,45,2
25EES0062K,45,2
25EES0066G,45,2
25EES0069D,45,2
25EES0078L,45,2
25EES0132P,45,2
25EES0225E,45,2
25EES0226D,45,2
25EST0014T,45,2
25EST0015S,45,2
25PES0068K,45,2
25PES0088Y,45,2
25PES0132V,45,2
25PES0058D,45,2
25PES0129H,45,2
25PST0041W,45,2
25DES0050G,45,3
25DST0084P,45,3
25EES0076N,45,3
25EES0002W,45,3
25DTV0143B,45,4
25DTV0341B,45,4
25EES0057Z,45,4
25EES0108P,45,4
25EES0129B,45,4
25PES0047Y,45,5
25PES0052J,45,5
25PES0522K,45,5
25PES0040E,45,6
25PES0082D,45,6
25PES0161Q,45,6
25DES0058Z,45,7
25EES0086U,45,7
25EES0137K,45,7
25PES0092K,45,8
25PES0127J,45,8
25DST0057S,45,9
25EES0064I,45,9
25EES0202U,45,10
