name,grupo,sub_grupo
07ETV0164Y,9,1
07ETV0594O,9,1
07ETV0708Z,9,1
07ETV1048O,9,1
07ETV0962S,9,1
07ETV1160I,9,1
07EES0099I,9,2
07ETV0197P,9,2
07ETV1286P,9,2
07ETV1350Z,9,2
07ETV1233K,9,2
07DES0003G,9,3
07DES0012O,9,3
07DES0021W,9,3
07DES0030D,9,3
07DES0060Y,9,3
07DES3675O,9,3
07DSN0004N,9,3
07DST0003Z,9,3
07DST0058B,9,3
07DST0071W,9,3
07DST0086Y,9,3
07DST0106V,9,3
07DST0132T,9,3
07EES0028O,9,3
07EES0029N,9,3
07EES0133Z,9,3
07EES0149Z,9,3
07ETV0259L,9,3
07ETV0282M,9,3
07ETV0392S,9,3
07ETV0609Z,9,3
07PES0003L,9,3
07PES0032G,9,3
07PES0128T,9,3
07PES0187I,9,3
07PES0204I,9,3
07ETV0818F,9,3
07ETV1085S,9,3
07PES0626Q,9,3
07PES0657J,9,3
07DES0041J,9,3
07DST0085Z,9,3
07ETV0283L,9,3
07ETV0248F,9,3
07ETV1230N,9,3
07ETV0346G,9,3
07EES0142G,9,3
07ETV0520X,9,3
07PES0213Q,9,3
07PES0620W,9,3
07DES0038W,9,4
07EES0049A,9,4
07ETV0288G,9,4
07ETV1009M,9,4
07ETV0289F,9,4
07ETV0404G,9,4
07DES0018I,9,5
07DST0015D,9,5
07DST0030W,9,5
07EES0015K,9,5
07EES0019G,9,5
07EES0079V,9,5
07EES0085F,9,5
07ETV0510Q,9,5
07ETV0513N,9,5
07ETV0237Z,9,5
07DES0040K,9,6
07DST0047W,9,6
07DST0049U,9,6
07EES0016J,9,6
07ETV0240N,9,6
07ETV0804C,9,6
07ETV0242L,9,6
07ETV0243K,9,6
07ETV1133L,9,6
07DES0009A,9,7
07EES0093O,9,7
07ETV0244J,9,7
07ETV0245I,9,7
07ETV0270H,9,7
07ETV0277A,9,7
07ETV1248M,9,7
07ETV1247N,9,7
07DST0012G,9,8
07DST0078P,9,8
07EES0072B,9,8
07ETV0227T,9,8
07ETV0686E,9,8
07ETV0649A,9,8
07ETV1228Z,9,8
07ETV0417K,9,8
07ETV0803D,9,8
07EES0087D,9,9
07EES0154L,9,9
07EES0174Z,9,9
07ETV0397N,9,9
07ETV0225V,9,9
07ETV0502H,9,9
07DST0032U,9,10
07DST0094G,9,10
07EES0011O,9,10
07EES0181I,9,10
07ETV0378Z,9,10
07ETV0858G,9,10
07ETV0864R,9,10
07ETV0550R,9,10
07ETV0642H,9,10
07EES0117H,9,11
07ETV0159M,9,11
07ETV0166W,9,11
07EES0012N,9,12
07EES0173Z,9,12
07ETV0308D,9,12
07ETV0255P,9,12
07ETV0375B,9,12
07DES0002H,9,13
07EES0140I,9,13
07DST0080D,9,13
07PES0012T,9,13
07EES0166Q,9,14
07ETV0162Z,9,14
07ETV0194S,9,14
07ETV0165X,9,14
07DST0076R,9,15
07EES0153M,9,15
07EES0159G,9,15
07ETV0716I,9,15
07EES0018H,9,16
07EES0066R,9,16
07ETV0296P,9,16
07ETV0596M,9,16
07DES0049B,9,17
07DST0022N,9,17
07ETV0230G,9,17
07ETV0422W,9,17
07ETV0603F,9,17
07DES3674P,9,18
07EES0086E,9,18
07ETV0433B,9,18
07DES0053O,9,19
07EES0078W,9,19
07ETV0837U,9,19
07DES0013N,9,20
07DST0028H,9,20
07PES0631B,9,20
07DES0023U,9,21
07ETV0279Z,9,21
07DST0035R,9,22
07ETV0180P,9,22
07ETV1328Y,9,22
07EES0101G,9,23
07ETV0201L,9,23
07ETV0204I,9,23
07ETV0347F,9,24
07ETV0598K,9,24
07ETV0670D,9,24
07ETV0394Q,9,25
07ETV0778V,9,25
07ETV0725Q,9,26
07ETV0950N,9,26
07ETV0184L,9,27
07ETV0292T,9,27
07ETV0202K,9,28
07ETV0604E,9,28
07ETV0205H,9,29
07ETV0206G,9,29
07EES0047C,9,30
07ETV0371F,9,30
07ETV0979S,9,31
07ETV1205O,9,31
07DST0024L,9,32
07ETV0519H,9,32
07ETV0731A,9,33
07ETV1357T,9,33
07ETV0810N,9,34
07ETV1204P,9,34
07ETV0398M,9,35
07ETV0669O,9,35
07ETV0492R,9,36
07ETV1356U,9,36
07ETV0506D,9,37
07ETV0621V,9,37
07ETV0253R,9,38
07ETV1103R,9,38
