name,lat,lon,grupo,authority,betweenness,eigen,hub,pagerank,subgraph,degree
08DES0002G,26.93195,-105.67549,10,0.11748570959003628,109,0.11748570959003517,0.11748570959003628,0.02610864475709683,194.95770738304736,11
08DES0005D,26.80915,-105.81603,10,0.004445042959257397,29,0.0044450429592572845,0.004445042959257397,0.022913585751558354,6.101117501425683,3
08DES0006C,27.12445,-104.90939,10,8.799717269066932e-4,29,8.799717269066431e-4,8.799717269066932e-4,0.03114246657818092,18.986821757575928,6
08DES0013M,26.87697,-105.83932,10,0.014112270298639222,56,0.014112270298638995,0.014112270298639222,0.020327867774239197,52.99156808850503,6
08DES0037W,27.00154,-105.03864,10,0.0013460903313672278,0,0.0013460903313672373,0.0013460903313672278,0.011787310905179534,4.231697648948985,2
08DES0055L,26.75975,-105.58836,10,0.1328266790090223,29,0.13282667900902217,0.1328266790090223,0.02287645119615937,17.436955579893144,3
08DES0057J,26.99098,-105.32799,10,0.003492512528752483,0,0.0034925125287526156,0.003492512528752483,0.02152130317176846,2.1107332498703353,1
08DST0004X,27.03787,-105.19965,10,0.0069276953562297525,183,0.0069276953562296805,0.0069276953562297525,0.04580516680120008,16.705963642092303,7
08DST0016B,27.32028,-104.84639,10,7.549316135808128e-4,0,7.549316135807786e-4,7.549316135808128e-4,0.01668368096897075,12.755225351310019,4
08DST0031U,26.91951,-105.65614,10,0.12773563515513783,21,0.1277356351551372,0.12773563515513783,0.01701799449257644,121.81084631949025,7
08DST0053F,26.93751,-105.69869,10,0.047997663501947015,0,0.04799766350194674,0.047997663501947015,0.01827440886818051,117.81496127471871,7
08DST0066J,26.9535,-105.67161,10,0.05666648839735953,233,0.056666488397359036,0.05666648839735953,0.019192550869624715,117.81496127471874,7
08DTV0051V,26.90883,-105.43876,10,0.024337655829869072,0,0.024337655829868698,0.024337655829869072,0.015673473497601297,1.7646414182260597,1
08EES0025Q,27.11296,-104.89923,10,4.412157362419814e-4,32,4.412157362418901e-4,4.412157362419814e-4,0.031400715273977996,16.151154167195564,6
08EES0074Z,26.92013,-105.65677,10,0.8155051026164469,276,0.8155051026164348,0.8155051026164469,0.05390889805689532,178.57876571791945,13
08EES0122S,26.93461,-105.39321,10,0.0543102843216179,228,0.054310284321617795,0.0543102843216179,0.03902424112557301,8.165774460467388,4
08EES0183F,26.94692,-105.68871,10,0.11346524736374754,1,0.11346524736374689,0.11346524736374754,0.02780196393590117,121.81084631949021,7
08EES0192N,26.9282,-105.65853,10,0.21918861165960882,0,0.21918861165960862,0.21918861165960882,0.01895597480534886,79.86582841547747,6
08EES0197I,26.93492,-105.71551,10,0.01790075835417686,136,0.017900758354176517,0.01790075835417686,0.02627053018164996,90.44502072397246,7
08PES0202J,26.92925,-105.6756,10,0.14636364724454318,0,0.14636364724454273,0.14636364724454318,0.019485922066083097,17.578920354986437,3
08PES0240M,26.92813,-105.65962,10,0.1406401321196017,0,0.1406401321196007,0.1406401321196017,0.02254122365994587,47.353988784277995,5
10DES0016Y,25.90836,-105.22044,10,6.626809591029569e-18,0,0,6.626809591029569e-18,0.019562419562419577,1.6381924800586445,1
10DES0024G,26.44313,-105.50358,10,0,6,0,0,0.05662805662805664,3.762195691083618,4
10DST0012U,25.95632,-105.36509,10,0,3,0,0,0.045688545688545724,2.9145774401759295,3
10DTV0127H,26.16715,-105.33204,10,1,29,1,1,0.03939274913747016,5.687857807536346,2
10DTV0524G,25.96482,-105.19261,10,0,0,0,0,0.02380952380952381,1.5430806348152422,1
08PST0001E,26.93269,-105.67313,10,0.13978394749557502,5,0.13978394749557418,0.13978394749557502,0.019788948953364676,47.353988784277995,5
08EES0179T,26.80797,-105.81799,10,0.01189314237532284,0,0.011893142375322787,0.01189314237532284,0.020306124377147988,12.210537245070526,3
08ETV0100M,26.8942,-105.76283,10,0.004918741515926679,0,0.00491874151592664,0.004918741515926679,0.019016731936003464,4.689237470582015,2
08ETV0012S,27.07151,-104.95808,10,4.259948193740017e-4,52,4.2599481937396973e-4,4.259948193740017e-4,0.008356825822693864,8.209062251111085,3
08ETV0163Y,27.15097,-104.8935,10,0.0010697558390649724,0,0.0010697558390649728,0.0010697558390649724,0.0238664010692376,12.75522535131002,4
08PES0146H,27.1293,-104.91678,10,2.2215792768692e-4,0,2.2215792768693937e-4,2.2215792768692e-4,0.018817517487027292,4.681289217871892,2
08ETV0094S,26.82225,-105.62685,10,0.053570351089349544,0,0.05357035108934876,0.053570351089349544,0.01779772165904018,1.873719850384905,1
08ETV0004J,26.80918,-105.41995,10,0.03650648374480362,0,0.03650648374480311,0.03650648374480362,0.02172449596068766,1.7646414182260592,1
10DST0022A,26.39469,-105.39642,10,0,0,0,0,0.024833005661226527,1.6905489227709056,1
10ETV0126I,26.3788,-105.3727,10,0,0,0,0,0.015974015207144046,1.6905489227709047,1
10ETV0129F,26.5027,-105.6427,10,7.562005575091267e-19,0,0,7.562005575091267e-19,0.009772721889286311,1.690548922770905,1
10ETV0131U,26.3741,-105.2738,10,0,0,0,0,0.011839819661905554,1.690548922770905,1
10DST0037C,26.00621,-105.52077,10,8.164053676871443e-18,0,0,8.164053676871443e-18,0.015755040755040767,1.638192480058643,1
10ETV0191I,26.0538,-105.2555,10,6.6017562031189216e-18,0,0,6.6017562031189216e-18,0.014232089232089242,1.6381924800586434,1
10ETV0127H,26.1616,-105.3305,10,0.6721836241662312,0,0.6721836241662216,0.6721836241662312,0.02031334695485339,1.6454433011129213,1
10ETV0524G,25.9644,-105.1902,10,0,0,0,0,0.02380952380952381,1.543080634815241,1
