name,grupo,sub_grupo
23DES0020O,55,1
23DES0023L,55,1
23PES0001E,55,1
23PES0014I,55,1
23PES0015H,55,1
23PES0016G,55,1
23PES0022R,55,1
23PES0024P,55,1
23PES0025O,55,1
23PES0034W,55,1
23PES0041F,55,1
23PES0042E,55,1
23PES0046A,55,1
23PES0050N,55,1
23PES0054J,55,1
23PES0067N,55,1
23PES0068M,55,1
23PES0045B,55,1
23PES0064Q,55,1
23PES0005A,55,2
23PES0007Z,55,2
23PES0019D,55,2
23PES0023Q,55,2
23PES0027M,55,2
23PES0028L,55,2
23PES0032Y,55,2
23PES0037T,55,2
23PES0040G,55,2
23PES0058F,55,2
23PES0057G,55,2
23PES0063R,55,2
23DES0009S,55,3
23DES0014D,55,3
23DES0018Z,55,3
23DES0021N,55,3
23DES0025J,55,3
23DES0026I,55,3
23DES0028G,55,3
23DES0029F,55,3
23DES0032T,55,3
23DES0034R,55,3
23DST0011Z,55,3
23DST0016U,55,3
23DST0018S,55,3
23DST0019R,55,3
23DST0020G,55,3
23DST0021F,55,3
23DST0022E,55,3
23DST0025B,55,3
23DST0028Z,55,3
23DST0031M,55,3
23DST0032L,55,3
23DST0030N,55,3
23PST0002W,55,3
23PES0070A,55,3
