name,grupo,sub_grupo
08DES0038V,11,1
08DTV0110U,11,1
08DES0052O,11,2
08DES0091Q,11,2
08DTV0210T,11,2
08DTV0158N,11,2
08DES0083H,11,3
08DTV0016P,11,3
08DTV0155Q,11,3
08DTV0182N,11,3
08DES0087D,11,4
26DES0023I,11,4
26DES0029C,11,4
26DST0005L,11,4
26DST0027X,11,4
26DST0045M,11,4
26DST0051X,11,4
26DST0055T,11,4
26DST0067Y,11,4
26EES0002V,11,4
26PES0003Z,11,4
26PES0059B,11,4
26PES0168I,11,4
26PES0006X,11,4
26ETV0013G,11,4
26EES0029B,11,4
26ETV0262N,11,4
26ETV0202Z,11,4
26ETV0103Z,11,4
26ETV0195F,11,4
26PES0225J,11,4
08DTV0043M,11,5
08ETV0207E,11,5
08PES0201K,11,5
08DTV0058O,11,6
08DTV0141N,11,6
08EES0121T,11,6
08DTV0148G,11,7
08DTV0177B,11,7
08ETV0029S,11,7
10DES0014Z,11,8
10ETV0571R,11,8
10DTV0196D,11,9
10ETV0196D,11,9
10DTV0424H,11,10
10ETV0424H,11,10
10DTV0433P,11,11
10ETV0433P,11,11
10DTV0586T,11,12
10ETV0586T,11,12
10DTV0617W,11,13
10ETV0617W,11,13
25DST0031K,11,14
25DTV0099E,11,14
25DTV0319Z,11,14
25DST0047L,11,15
25EES0126E,11,15
25DST0054V,11,16
25EES0150E,11,16
25DST0065A,11,17
25DTV0335R,11,17
25DTV0072Y,11,18
25EES0177L,11,18
25DTV0080G,11,19
25DTV0095I,11,19
25DTV0084C,11,20
25DTV0104Z,11,20
25DTV0113H,11,21
25EES0180Z,11,21
25DTV0317B,11,22
25EES0155Z,11,22
25DTV0324L,11,23
25EES0160L,11,23
25EES0035N,11,24
25EES0080Z,11,24
26DST0025Z,11,25
26ETV0110I,11,25
26DST0047K,11,26
26ETV0099C,11,26
26ETV0010J,11,26
26ETV0115D,11,26
26ETV0168I,11,26
26ETV0273T,11,26
26DST0054U,11,27
26ETV0097E,11,27
26ETV0098D,11,27
26ETV0305V,11,27
26ETV0001B,11,28
26ETV0036R,11,28
26ETV0016D,11,29
26ETV0039O,11,29
26ETV0024M,11,30
26ETV0212F,11,30
25DES0023J,11,31
25DST0051Y,11,31
25DTV0277R,11,31
25DTV0333T,11,31
25EES0033P,11,31
25EES0100X,11,31
25PES0025M,11,31
25EES0101W,11,31
25EES0203T,11,31
25DST0100Q,11,31
25DTV0257D,11,31
25DTV0314E,11,31
25DZS0005G,11,31
25DZS0011R,11,31
25EES0204S,11,31
25DES0021L,11,32
25DES0052E,11,32
25DST0061E,11,32
25DTV0021R,11,32
25DTV0093K,11,32
25DTV0296F,11,32
25EES0013B,11,32
25EES0173P,11,32
25DTV0014H,11,33
25DTV0076U,11,33
25DTV0223N,11,33
25EES0039J,11,33
25EES0084W,11,33
25DES0014B,11,34
25DST0022C,11,34
25DST0042Q,11,34
25DST0043P,11,34
25DST0052X,11,34
25DST0075H,11,34
25DTV0309T,11,34
25DTV0313F,11,34
25DTV0329G,11,34
25EES0012C,11,34
25EES0090G,11,34
25EES0139I,11,34
25EES0174O,11,34
25PES0010K,11,34
25EES0169C,11,34
25EES0079K,11,34
25DES0027F,11,35
25DST0001Q,11,35
25DST0019P,11,35
25DST0024A,11,35
25DST0078E,11,35
25DST0095V,11,35
25DTV0094J,11,35
25EES0041Y,11,35
25EES0047S,11,35
25EES0105S,11,35
25PES0120Q,11,35
25EES0182X,11,35
25DST0074I,11,35
25DTV0117D,11,35
25DES0001Y,11,36
25DES0005U,11,36
25DES0040Z,11,36
25DST0027Y,11,36
25DST0077F,11,36
25DST0092Y,11,36
25DTV0190M,11,36
25EES0030S,11,36
25EES0070T,11,36
25EES0136L,11,36
25EES0175N,11,36
25DST0049J,11,37
25DTV0147Y,11,37
25EES0053C,11,37
25EES0131Q,11,37
25PES0131W,11,37
25DTV0279P,11,37
25EES0157Y,11,37
25EES0223G,11,37
25PES0160R,11,37
25DES0002X,11,38
25DES0012D,11,38
25DES0022K,11,38
25DES0031S,11,38
25DST0003O,11,38
25DST0025Z,11,38
25DST0033I,11,38
25DST0034H,11,38
25DST0039C,11,38
25DST0090Z,11,38
25EES0007R,11,38
25EES0092E,11,38
25EES0104T,11,38
25PES0048X,11,38
25PES0075U,11,38
25PES0125L,11,38
25PES0523J,11,38
25DST0021D,11,38
25DTV0298D,11,38
25EES0205R,11,38
25DTV0034V,11,38
25DTV0159C,11,38
25DTV0214F,11,38
25EES0037L,11,38
25DST0055U,11,38
25DST0064B,11,38
25EES0031R,11,38
25DTV0287Y,11,38
25DTV0254G,11,38
25EES0216X,11,38
25EES0112B,11,38
25PES0165M,11,38
26DES0004U,11,39
26DES0010E,11,39
26DST0019O,11,39
26DST0030K,11,39
26DST0059P,11,39
26DST0071K,11,39
26EES0004T,11,39
26ETV0300Z,11,39
26PES0007W,11,39
26PES0019A,11,39
26PES0033U,11,39
26PES0188W,11,39
26PES0229F,11,39
26ETV0285Y,11,39
26ETV0124L,11,39
26PES0251H,11,39
25DES0004V,11,40
25DES0048S,11,40
25DST0004N,11,40
25DST0028X,11,40
25DST0056T,11,40
25DST0066Z,11,40
25DST0086N,11,40
25DST0096U,11,40
25DTV0108W,11,40
25DTV0197F,11,40
25EES0040Z,11,40
25EES0071S,11,40
25EES0096A,11,40
25PES0045Z,11,40
25PES0049W,11,40
25PES0060S,11,40
25PES0080F,11,40
25PES0202Z,11,40
25PES0519X,11,40
25DST0102O,11,40
25DTV0282C,11,40
25EES0034O,11,40
25EES0081Z,11,40
25EES0110D,11,40
25DTV0001D,11,40
25EES0028D,11,40
25EES0117X,11,40
25DST0053W,11,40
25DTV0088Z,11,40
25DTV0116E,11,40
25DTV0195H,11,40
25EES0003V,11,40
25EES0149P,11,40
25DST0079D,11,40
25DTV0283B,11,40
25PES0126K,11,40
25DTV0132W,11,40
25EES0156Z,11,40
25DES0007S,11,41
25DES0008R,11,41
25DES0017Z,11,41
25DES0045V,11,41
25DES0059Y,11,41
25DST0010Y,11,41
25DST0017R,11,41
25DST0041R,11,41
25DST0050Z,11,41
25DST0070M,11,41
25DST0076G,11,41
25DST0082R,11,41
25DST0083Q,11,41
25DST0088L,11,41
25DST0093X,11,41
25DST0094W,11,41
25DST0099R,11,41
25EES0014A,11,41
25EES0042X,11,41
25EES0044V,11,41
25EES0045U,11,41
25EES0046T,11,41
25EES0067F,11,41
25EES0072R,11,41
25EES0075O,11,41
25EES0077M,11,41
25EES0087T,11,41
25EES0159W,11,41
25EST0024Z,11,41
25PES0116D,11,41
25PES0117C,11,41
25EES0138J,11,41
25DTV0230X,11,41
25DTV0061S,11,41
25PES0136R,11,41
25DTV0005Z,11,41
25DTV0232V,11,41
25DTV0004A,11,41
25DES0042Y,11,42
25DES0053D,11,42
25DST0037E,11,42
25DST0046M,11,42
25DTV0030Z,11,42
25DTV0321O,11,42
25EES0020L,11,42
25DTV0240D,11,42
25DES0015A,11,43
25DES0016Z,11,43
25DES0028E,11,43
25DES0032R,11,43
25DES0043X,11,43
25DES0044W,11,43
25DES0047T,11,43
25DST0002P,11,43
25DST0006L,11,43
25DST0009I,11,43
25DST0012W,11,43
25DST0013V,11,43
25DST0016S,11,43
25DST0018Q,11,43
25DST0023B,11,43
25DST0097T,11,43
25DTV0035U,11,43
25DTV0206X,11,43
25DTV0242B,11,43
25DTV0288X,11,43
25EES0010E,11,43
25EES0011D,11,43
25EES0089R,11,43
25PES0020R,11,43
25PES0031X,11,43
25PES0032W,11,43
25PES0039P,11,43
25PES0076T,11,43
25PES0078R,11,43
25PES0084B,11,43
25PES0089X,11,43
25PES0107W,11,43
25PES0128I,11,43
25PES0133U,11,43
25PES0137Q,11,43
25PST0104R,11,43
25EES0152C,11,43
25EES0207P,11,43
25PST0040X,11,43
25PES0149V,11,43
25EES0189Q,11,43
25DTV0048Y,11,43
25EES0209N,11,43
25EES0032Q,11,43
25EES0016Z,11,43
25EES0098Z,11,43
25EES0009P,11,43
25DTV0156F,11,43
25DTV0157E,11,43
25EES0068E,11,43
25EES0095B,11,43
25PES0143A,11,43
25PST0001V,11,43
25EES0017Y,11,44
25EES0116Y,11,44
25EES0055A,11,45
25EES0222H,11,45
25DES0054C,11,46
25EES0146S,11,46
25DTV0110K,11,46
25EES0102V,11,46
25DTV0290L,11,47
26DES0008Q,11,47
26DES0014A,11,47
26DES0015Z,11,47
26DES0028D,11,47
26DES0034O,11,47
26DES0037L,11,47
26DES0038K,11,47
26DES0041Y,11,47
26DES0043W,11,47
26DST0002O,11,47
26DST0008I,11,47
26DST0015S,11,47
26DST0016R,11,47
26DST0022B,11,47
26DST0023A,11,47
26DST0024Z,11,47
26DST0026Y,11,47
26DST0028W,11,47
26DST0046L,11,47
26DST0048J,11,47
26DST0053V,11,47
26DST0056S,11,47
26DST0064A,11,47
26EES0001W,11,47
26EES0009O,11,47
26EES0021J,11,47
26EES0028C,11,47
26EES0032P,11,47
26EST0002N,11,47
26EST0004L,11,47
26EST0016Q,11,47
26ETV0041C,11,47
26PES0014F,11,47
26PES0025L,11,47
26PES0038P,11,47
26PES0040D,11,47
26PES0044Z,11,47
26PES0098D,11,47
26PES0172V,11,47
26PES0179O,11,47
26PES0183A,11,47
26PES0197D,11,47
26PES0212F,11,47
26PES0216B,11,47
