name,grupo,sub_grupo
16DES0003O,23,1
16ETV0280W,23,1
16ETV0493Y,23,1
16ETV0521D,23,1
16DES0026Z,23,2
16DES0052X,23,2
16DES0124Z,23,2
16DST0003G,23,2
16PES0026D,23,2
16PES0029A,23,2
16PES0030Q,23,2
16PES0032O,23,2
16PES0121H,23,2
16PES0124E,23,2
16PES0163G,23,2
16ETV0187Q,23,2
16PES0208M,23,2
16PES0236I,23,2
16PES0247O,23,2
16PES0281V,23,2
16DES0031K,23,3
16DES0123A,23,3
16PES0179H,23,3
16PES0242T,23,3
16DES0037E,23,4
16DES0207I,23,4
16DST0128O,23,4
16DES0046M,23,5
16DST0077Y,23,5
16ETV0178I,23,5
16ETV0627X,23,5
16DES0131J,23,6
16DST0108A,23,6
16PES0266C,23,6
16DST0136X,23,6
16DST0065T,23,7
16DST0100I,23,7
16PES0127B,23,7
16PES0225C,23,7
16DST0120W,23,8
16ETV0517R,23,8
16ETV0597T,23,8
16PES0211Z,23,8
16ETV0073O,23,9
16ETV0789I,23,9
16ETV0161I,23,10
16ETV0535G,23,10
16ETV0209L,23,11
16ETV0395X,23,11
16PES0024F,23,12
16PES0031P,23,12
16PES0033N,23,12
16PES0182V,23,12
16PES0193A,23,12
16PES0128A,23,12
16PES0191C,23,12
16PES0195Z,23,12
16PES0246P,23,12
16PES0129Z,23,12
16PES0180X,23,13
16PES0223E,23,13
