name,lat,lon,grupo,authority,betweenness,eigen,hub,pagerank,subgraph,degree
06DES0001J,18.90654,-103.86828,30,0,545,0,0,0.0016252394936867658,84.03651640375311,7
06DES0002I,19.25353,-103.7245,30,0,175,0,0,0.0012035501814886228,2750.892195958432,12
06DES0003H,19.09096,-104.31413,30,0,5008,0,0,0.0016895020996524001,684.5555125918727,14
06DES0004G,18.94209,-103.96479,30,0,0,0,0,0.0012506503018129998,59.03398998800326,3
06DES0005F,19.2545,-103.73864,30,0,75,4.613960028916839e-18,0,0.0012259457600997134,6523.585919017115,13
06DES0006E,19.02423,-104.32312,30,0,38,0,0,0.0012647456562562384,258.81722697832726,7
06DES0007D,18.92284,-103.88583,30,0,1256,0,0,0.0033986404014391684,122.30680708566356,10
06DES0008C,19.23946,-103.70721,30,0,5968.75,1.2617534472608234e-17,0,0.0024373836288735786,4560.317792980257,15
06DES0009B,19.25876,-103.74711,30,7.461929965903203e-20,625.75,8.126958110232866e-18,7.461929965903203e-20,0.0017111704945958484,4275.524910690346,12
06DES0010R,19.25353,-103.7245,30,5.838960198319256e-18,1219,1.2843356037365832e-17,5.838960198319256e-18,0.0010251798239816938,4563.940337101249,12
06DES0011Q,19.2545,-103.73864,30,0,8640,0,0,9.401981428654492e-4,4402.139309576067,14
06DES0012P,18.90654,-103.86828,30,0,867,0,0,0.0024251324940381303,104.20194901406659,9
06DES0013O,19.09096,-104.31413,30,0,7957.25,2.2884561005956946e-17,0,0.0037699258186308037,1023.1662046940395,18
06DES0014N,19.23946,-103.70721,30,3.325140721648094e-18,1176,6.133510065394415e-18,3.325140721648094e-18,0.001797991775450023,8117.582432792113,16
06DES0015M,19.02423,-104.32312,30,2.7867690201607795e-19,1371.75,4.060942653483286e-18,2.7867690201607795e-19,9.831210930629501e-4,153.47389810906392,5
06DES0016L,18.92284,-103.88583,30,0,98,0,0,0.001590851980128599,99.50838849590963,8
06DES0017K,19.25876,-103.74711,30,1.6429337030190385e-19,644.25,1.4201558202212255e-17,1.6429337030190385e-19,0.0017797485267078538,2892.415799282732,10
06DES0018J,18.94209,-103.96479,30,0,5983,4.233728878285857e-17,0,0.003272864302416914,84.82162968156179,9
06DES0019I,19.23233,-103.68611,30,9.343776338883178e-19,2,4.535086120066721e-18,9.343776338883178e-19,0.0018100561105939372,3456.9064157691314,10
06DES0020Y,18.94537,-103.92367,30,0,625,7.781516571679757e-18,0,0.0012769627990237126,18.16642119841882,4
06DES0021X,18.90429,-103.88735,30,0,629,0,0,0.0015104203656503025,64.63015423776557,7
06DES0022W,19.28739,-103.73679,30,1.528975632223973e-17,1182.625,0,1.528975632223973e-17,0.002855836407280459,8608.869975175941,18
06DES0023V,19.23233,-103.68611,30,0,2280,1.6638794713443896e-17,0,0.0018916687484923198,2405.4528011773937,8
06DES0024U,19.10565,-104.31604,30,3.0143087924763146e-18,2,0,3.0143087924763146e-18,0.0012911247152688318,143.152903522775,5
06DES0025T,19.11652,-104.3324,30,0,0,0,0,7.524953645064383e-4,71.84033284632584,4
06DES0026S,19.28739,-103.73679,30,1.1372243090140548e-17,3556.625,6.381913786627774e-19,1.1372243090140548e-17,0.002816194687105028,6629.076928825652,18
06DES0027R,19.11652,-104.3324,30,0,1607,0,0,9.357346371957875e-4,164.7140080431962,6
06DES0028Q,18.938110000000002,-103.88784,30,0,54,0,0,0.0013993167146496752,168.7849629124784,9
06DES0029P,19.10565,-104.31604,30,0,1.75,0,0,0.0011012443201007783,176.38479071824162,6
06DSN0002Q,19.25316,-103.72402,30,0,45.125,1.7521789759409116e-17,0,0.0017110870275571187,4526.133223127338,12
06DSN0003P,19.26433,-103.73694,30,5.033529950683828e-18,51,2.144323032306932e-17,5.033529950683828e-18,0.0014992145909504056,4007.407493140673,10
06DSN0008K,19.05741,-104.29078,30,0,0,0,0,7.688798555451648e-4,57.79810694701033,3
06DSN0009J,19.20755,-103.80836,30,1.2441131829993174e-17,0,0,1.2441131829993174e-17,0.0014919011057054066,12.40575316082914,2
