name,grupo,sub_grupo
08DES0060X,208,1
08ETV0019L,208,1
08ETV0008F,208,1
08ETV0074E,208,1
08DST0021N,208,2
08DST0034R,208,2
08EES0023S,208,2
08ETV0005I,208,2
08ETV0073F,208,2
08ETV0076C,208,2
08DST0003Y,208,3
08DST0045X,208,3
08EES0180I,208,3
08ETV0001M,208,3
08ETV0003K,208,3
08ETV0009E,208,4
08ETV0048G,208,4
08DES0003F,208,5
08DES0110O,208,5
08DST0042Z,208,5
08DTV0036C,208,5
08EES0017H,208,5
08ETV0047H,208,5
08DTV0121Z,208,5
08ETV0017N,208,5
08ETV0151T,208,5
08DES0004E,208,6
08DST0043Z,208,6
08EES0181H,208,6
08EES0202D,208,6
08DES0042H,208,6
08ETV0077B,208,6
08ETV0086J,208,6
08PES0243J,208,6
08DTV0035D,208,6
08ETV0013R,208,6
08ETV0079Z,208,6
08ETV0037A,208,6
08DES0098J,208,7
08DST0037O,208,7
08DST0052G,208,7
08ETV0006H,208,7
08PES0262Y,208,7
08PES0280N,208,7
08ETV0124W,208,7
08PES0266U,208,7
08DES0014L,208,8
08DST0054E,208,8
08EES0196J,208,8
08ETV0007G,208,8
08ETV0103J,208,8
