name,grupo,sub_grupo
23DES0009S,17,1
23DES0014D,17,1
23DES0018Z,17,1
23DES0020O,17,1
23DES0021N,17,1
23DES0023L,17,1
23DES0025J,17,1
23DES0026I,17,1
23DES0028G,17,1
23DES0029F,17,1
23DES0032T,17,1
23DES0034R,17,1
23DST0001S,17,1
23DST0011Z,17,1
23DST0016U,17,1
23DST0018S,17,1
23DST0019R,17,1
23DST0020G,17,1
23DST0021F,17,1
23DST0022E,17,1
23DST0025B,17,1
23DST0028Z,17,1
23DST0031M,17,1
23PES0015H,17,1
23DST0030N,17,1
23PST0002W,17,1
23PES0070A,17,1
23PES0066O,17,1
23PES0005A,17,2
23PES0007Z,17,2
23PES0016G,17,2
23PES0019D,17,2
23PES0022R,17,2
23PES0023Q,17,2
23PES0024P,17,2
23PES0027M,17,2
23PES0028L,17,2
23PES0032Y,17,2
23PES0034W,17,2
23PES0037T,17,2
23PES0040G,17,2
23PES0042E,17,2
23PES0058F,17,2
23PES0068M,17,2
23PES0057G,17,2
23PES0063R,17,2
23PES0064Q,17,2
23DST0032L,17,3
23PES0001E,17,3
23PES0014I,17,3
23PES0025O,17,3
23PES0041F,17,3
23PES0046A,17,3
23PES0050N,17,3
23PES0054J,17,3
23PES0067N,17,3
23PES0045B,17,3
