name,lat,lon,grupo,authority,betweenness,eigen,hub,pagerank,subgraph,degree
04DES0001L,20.1867,-90.13021,1,0,0,0,0,0.0010186163749369152,41.629188946435605,1
04DES0003J,19.86058,-90.51489,1,5.156797008627439e-17,684,0,5.156797008627439e-17,0.00662576725825212,7817.748865993095,21
04DES0007F,19.83922,-90.51845,1,8.03902648279669e-17,1617,1.9930071620043213e-17,8.03902648279669e-17,0.004193776642992719,7192.428808895183,18
04DES0008E,19.82385,-90.54821,1,4.37741015283066e-17,0,6.798612294540867e-18,4.37741015283066e-17,0.003017948053923408,3791.178009725648,11
04DES0009D,19.3537,-90.71291,1,3.689527874210017e-18,0,8.391577513019852e-18,3.689527874210017e-18,0.0020264910860647513,2.5692473546300354,1
04DES0010T,19.80625,-90.49113,1,0,0,0,0,0.0023520411386111213,1406.9022444671186,6
04DES0011S,19.49948,-90.58174,1,6.7742592488494114e-18,0,5.3007328067921084e-18,6.7742592488494114e-18,0.003355704697989606,1.5430806348152446,1
04DES0015O,19.80383,-90.52954,1,1.3080230210805522e-17,2475,0,1.3080230210805522e-17,0.006290456296248258,5857.0544070339565,13
04DES0016N,20.37803,-90.05137,1,3.915409584421464e-18,0,0,3.915409584421464e-18,0.003665230605413941,7.486915043667455,3
04DES0018L,19.79403,-90.60908,1,4.077235441232059e-17,574,2.5842769573033597e-17,4.077235441232059e-17,0.003105678316843619,920.6170406897753,8
04DST0001D,19.8274,-90.56029,1,1.0999576481155207e-16,4877,4.790179659245321e-17,1.0999576481155207e-16,0.0034145359742101737,6285.7641566886405,18
04DST0003B,20.36026,-90.05294,1,2.7565805162040468e-17,1216,8.955477596953915e-18,2.7565805162040468e-17,0.003423948158880169,254.6567831012929,6
04DST0004A,19.34543,-90.72264,1,3.1759368910319395e-17,746,2.4608731709735635e-17,3.1759368910319395e-17,0.00565828247131801,98.93933855950463,6
04DST0005Z,20.03409,-90.22647,1,7.591418599348104e-18,246,0,7.591418599348104e-18,0.0036240777296467634,241.39780698603616,4
04DST0008X,19.8042,-90.60265,1,0,0,0,0,0.0012762015755436592,19.5870402267961,1
04DST0011K,19.63048,-90.68415,1,1.8126131543125867e-17,246,2.896387700939031e-17,1.8126131543125867e-17,0.005436552397672767,17.148358731892994,3
04DST0015G,20.39844,-90.13673,1,2.2453293085413777e-18,490,0,2.2453293085413777e-18,0.003970810732799572,6.584849313185664,3
04DST0017E,19.85603,-90.51002,1,2.6345551095781525e-17,4182,5.053793195023757e-19,2.6345551095781525e-17,0.0043327207937792446,5224.565430962546,11
04DST0023P,19.83651,-90.48969,1,3.201457665104012e-17,1771,0,3.201457665104012e-17,0.0066066973195803005,4996.157733312717,16
04DST0027L,19.86364,-90.49146,1,3.4637657376758945e-17,2045,0,3.4637657376758945e-17,0.004520153312429183,4390.041216871132,13
04DTV0002Q,19.76449,-90.21985,1,0,0,0,0,0.0044885839917461695,47.40958373824868,2
04DTV0024B,20.36524,-90.22095,1,0,0,0,0,0.0024784633122492353,1.5930611303329203,1
04DTV0122C,19.88572,-90.46941,1,0,0,0,0,0.0023452818300355844,165.37954636806143,2
04EES0003I,19.82559,-90.53104,1,7.14289539112251e-18,0,0,7.14289539112251e-18,0.0033340857494278146,2906.4954626865647,9
04PES0002P,19.83238,-90.55273,1,0,0,0,0,0.004224664612026871,1444.2634836075874,9
04PES0014U,19.84661,-90.51796,1,0,24,0,0,0.004241198032224826,1564.3103370067372,9
04PES0016S,19.80853,-90.52973,1,1.2924172494405779e-17,221,0,1.2924172494405779e-17,0.0023750483542547135,1227.4771028246573,7
04PES0024A,19.85094,-90.52563,1,9.881041163156001e-18,0,0,9.881041163156001e-18,0.00293830395600894,1695.3390907418247,8
04PES0026Z,19.84264,-90.51462,1,0,0,0,0,0.005073822484370463,2918.136361035157,10
04PES0027Y,19.83966,-90.54305,1,1.1092093331570262e-17,0,0,1.1092093331570262e-17,0.0017129618556884672,484.83046167623763,4
04PES0033I,19.84677,-90.53478,1,5.578098858908308e-18,0,0,5.578098858908308e-18,0.0011535310906264026,132.08946155612676,2
04PES0034H,19.82478,-90.52627,1,1.312261087338033e-17,0,0,1.312261087338033e-17,0.004511043701043326,1456.0700353792138,9
