name,grupo,sub_grupo
32DES0014L,32,1
32EES0003E,32,1
32EES0070C,32,1
32ETV0554M,32,1
32ETV0651O,32,1
32ETV0307D,32,1
32ETV1054Y,32,1
32DES0015K,32,2
32DST0046W,32,2
32ETV0281M,32,2
32ETV0808Y,32,2
32ETV0955H,32,2
32PES0087I,32,2
32ETV0282L,32,2
01DES0004L,32,3
01DES0012U,32,3
01DES0037C,32,3
01DTV0126B,32,3
01DTV0015X,32,3
01DTV0091C,32,3
01PST0001L,32,3
01DST0033Z,32,3
01DTV0073N,32,3
01DTV0131N,32,3
14DES0003Q,32,4
14DTV0653Y,32,4
14PST0047K,32,4
32DST0032T,32,5
32EES0050P,32,5
32ETV0987Z,32,5
32ETV0988Z,32,5
14DES0025B,32,6
14DTV0429Z,32,6
14EES0146M,32,6
14PES0120K,32,6
32DES0032A,32,7
32ETV0883E,32,7
32DES0026Q,32,8
32DST0007U,32,8
32ETV0329P,32,8
32ETV0998F,32,8
32ETV0277Z,32,9
32ETV0786C,32,9
