name,lat,lon,grupo,authority,betweenness,eigen,hub,pagerank,subgraph,degree
19DES0001N,25.64229,-100.30279,20,7.635772574836708e-5,3643,7.635772574805675e-5,7.635772574836708e-5,0.0018414760884170058,1240130.3756959653,17
19DES0002M,25.3752,-100.11628,20,2.2811051528361524e-4,1833,2.2811051528336978e-4,2.2811051528361524e-4,0.0015801123210306114,1183.2544269273494,6
19DES0003L,25.66463,-100.18141,20,1.0232359818678323e-5,6,1.0232359818579557e-5,1.0232359818678323e-5,0.0015057239942051217,221270.13614280184,12
19DES0004K,25.72914,-100.19107,20,9.432094729614929e-6,2839,9.43209472929952e-6,9.432094729614929e-6,0.0018399768354232036,2378961.006658869,22
19DES0005J,25.69896,-100.35595000000001,20,7.49251761309344e-5,4045.25,7.49251761305962e-5,7.49251761309344e-5,0.0027130011841017404,2045227.5545855435,20
19DES0006I,25.69735,-100.26464,20,7.33682911396941e-6,88.25,7.336829113712162e-6,7.33682911396941e-6,0.0018594789745025896,406929.1450382142,19
19DES0007H,25.75366,-100.37647,20,8.103700199509135e-5,11,8.103700199480528e-5,8.103700199509135e-5,0.0018550994469859804,13527348.681738606,20
19DES0008G,25.72808,-100.32234,20,1.249824724886153e-5,4.5,1.2498247248776516e-5,1.249824724886153e-5,0.001039773997532966,235462.99919995616,7
19DES0009F,25.64857,-100.09565,20,5.306911705066208e-6,8,5.306911705012165e-6,5.306911705066208e-6,9.439182974595823e-4,68145.31134644228,6
19DES0010V,25.18023,-99.81356,20,2.3071050980904075e-5,954,2.3071050980713513e-5,2.3071050980904075e-5,0.0013551272503069991,48.48033360895561,6
19DES0011U,25.65677,-100.20084,20,1.5464437435057025e-5,162.33333333333334,1.546443743503745e-5,1.5464437435057025e-5,0.0022914778293943185,345670.70176603354,16
19DES0012T,25.76207,-100.35895,20,8.957315988678788e-5,357,8.957315988619783e-5,8.957315988678788e-5,0.002395771996735937,21195519.53061287,29
19DES0013S,25.6941,-100.28516,20,1.94946746825473e-6,0,1.949467468186762e-6,1.94946746825473e-6,0.0010168804366502103,20840.815289156933,4
19DES0014R,25.49429,-100.18188,20,1.6738152496372985e-4,887,1.6738152496348718e-4,1.6738152496372985e-4,0.0014501653573536124,27476.251600720894,8
19DES0015Q,25.26974,-100.00157,20,1.915267714980121e-5,455,1.9152677149647775e-5,1.915267714980121e-5,0.001242065969846806,780.9225566670442,5
19DES0016P,25.72054,-100.2669,20,8.426301671468105e-6,1,8.426301671375326e-6,8.426301671468105e-6,0.0013961157372474455,682292.5965730742,10
19DES0017O,25.7066,-100.24732,20,4.619335704873976e-6,61,4.619335704718528e-6,4.619335704873976e-6,0.0011334310024728924,135170.58358570607,12
19DES0018N,25.67514,-100.23541,20,1.1064605898724159e-5,0,1.1064605898761306e-5,1.1064605898724159e-5,0.0015356155542167686,181379.59588778112,10
19DES0019M,25.75763,-100.24404,20,8.024483965028624e-6,842.5,8.02448396480743e-6,8.024483965028624e-6,0.0023570115352628085,1475349.289020615,21
19DES0020B,25.68298,-100.41316,20,1.4029292839039487e-5,616,1.4029292838675423e-5,1.4029292839039487e-5,0.0022829809617376092,131227.12486437056,11
19DES0021A,25.66506,-100.14051,20,8.07470618062777e-6,1400,8.074706180541057e-6,8.07470618062777e-6,0.0015412576186828334,61233.52202654965,10
19DES0022Z,25.77703,-100.37267,20,9.751128403848961e-5,80,9.751128403810676e-5,9.751128403848961e-5,0.0024807830141453753,11472116.827768985,21
19DES0023Z,25.73485,-100.3897,20,8.21002017460528e-5,1265,8.210020174577538e-5,8.21002017460528e-5,0.0014167871282048145,5591514.348481807,18
19DES0024Y,25.73339,-100.27532,20,1.2361266597634315e-5,1372,1.2361266597566632e-5,1.2361266597634315e-5,0.0023917548582722404,1933110.5354146601,19
19DES0025X,26.0019,-100.53297,20,3.3968189881349316e-6,0,3.3968189880685827e-6,3.3968189881349316e-6,8.3503036699128e-4,1238.8074270266313,2
19DES0026W,25.61724,-100.28445,20,8.805116000003683e-4,10074.916666666666,8.80511599998672e-4,8.805116000003683e-4,0.0037459173777624867,136208.00005642112,27
19DES0027V,25.73593,-100.37643,20,7.96032592520978e-5,2281.1666666666665,7.96032592518526e-5,7.96032592520978e-5,0.0020963318023150203,8705668.99322268,22
19DES0028U,25.65735,-100.40579,20,1.885046105137703e-5,98,1.8850461051174534e-5,1.885046105137703e-5,0.0024005385746297563,337153.84725310554,19
19DES0029T,25.68539,-100.27375,20,5.13052148889941e-6,322,5.130521488756281e-6,5.13052148889941e-6,0.0014653614913725742,324679.30217772454,13
19DES0030I,25.7804,-100.18505999999999,20,3.749409061415692e-5,677,3.749409061405651e-5,3.749409061415692e-5,6.966384103411707e-4,7611.528193517326,4
19DES0031H,25.70658,-100.35914,20,1.4742032502518406e-4,1145,1.474203250246674e-4,1.4742032502518406e-4,0.0022158306616680994,3056149.055873633,16
19DES0032G,25.80604,-100.32432,20,2.8990750525640373e-5,59,2.8990750525416835e-5,2.8990750525640373e-5,0.0014363346639235496,2068949.0570530966,11
19DES0033F,25.69931,-100.24968,20,1.9684205422394718e-5,3650,1.96842054218759e-5,1.9684205422394718e-5,0.002647351759932983,410081.0699220073,17
19DES0034E,25.72787,-100.1679,20,4.816792998789666e-6,591.25,4.816792998675111e-6,4.816792998789666e-6,0.0010317016504220627,551681.7137419367,10
19DES0035D,25.72484,-100.24169,20,6.1969398974007695e-6,1698.5,6.196939897134351e-6,6.1969398974007695e-6,0.0023374995522511877,290981.4176707087,14
19DES0036C,25.71603,-100.26011,20,4.250043403141131e-6,35,4.250043402958785e-6,4.250043403141131e-6,0.001249398796997611,241804.73164003147,11
19DES0037B,25.66034,-100.2663,20,5.1667151954361425e-5,3896,5.166715195420727e-5,5.1667151954361425e-5,0.0017158900396697194,523247.19426000357,19
19DES0038A,25.74127,-100.24719,20,7.346132239512717e-6,2225,7.346132239346273e-6,7.346132239512717e-6,0.002119180189288758,895524.2523379021,19
19DES0039Z,25.6589,-100.4343,20,8.564765241696758e-6,0,8.564765241506875e-6,8.564765241696758e-6,7.637202955446894e-4,32900.54922971055,4
19DES0040P,25.75909,-100.28025,20,6.30139275263571e-6,531.5,6.301392752530556e-6,6.30139275263571e-6,0.0015055112164103041,639624.3522962937,15
19DES0041O,25.73535,-100.3725,20,7.806310653677258e-5,708,7.806310653648981e-5,7.806310653677258e-5,0.0011261666916813728,6354302.320498894,15
19DES0042N,25.66705,-100.2181,20,5.295861111333724e-6,18,5.295861111253001e-6,5.295861111333724e-6,0.001123530590955715,125657.6760385124,12
19DES0044L,25.72982,-100.22965,20,1.0325829404800066e-5,5504.75,1.0325829404548099e-5,1.0325829404800066e-5,0.0018936197584722397,525630.870802244,20
19DES0045K,25.69385,-100.21565,20,2.1265956302152667e-5,403,2.126595630140261e-5,2.1265956302152667e-5,0.0032619594505255744,1250211.948625893,21
19DES0046J,25.80372,-100.30191,20,1.6013767439498812e-5,0,1.6013767439316635e-5,1.6013767439498812e-5,0.001461863211960637,1467078.249562314,12
19DES0047I,25.80478,-100.36655,20,4.7377816856750356e-5,523,4.7377816856452465e-5,4.7377816856750356e-5,0.0018104593244720616,4242410.101927826,13
19DES0049G,25.6381,-100.18593,20,8.10761563392306e-6,0,8.107615633887854e-6,8.10761563392306e-6,7.124121663591138e-4,65920.13304746307,6
19DES0050W,25.73143,-100.19118,20,7.674776718011248e-6,393,7.674776717766511e-6,7.674776718011248e-6,0.0016566075071837395,632543.9781426063,15
19DES0052U,25.78626,-100.32242,20,1.608946689131517e-5,140,1.6089466891081367e-5,1.608946689131517e-5,0.001687214310745589,2240816.8842289564,15
