name,grupo,sub_grupo
25DES0001Y,49,1
25DES0016Z,49,1
25DES0028E,49,1
25DES0040Z,49,1
25DES0044W,49,1
25DST0002P,49,1
25DST0009I,49,1
25DST0013V,49,1
25DST0016S,49,1
25DST0027Y,49,1
25DST0077F,49,1
25DST0092Y,49,1
25DST0097T,49,1
25DTV0190M,49,1
25EES0070T,49,1
25EES0136L,49,1
25PES0020R,49,1
25PES0031X,49,1
25PES0032W,49,1
25PES0039P,49,1
25PES0076T,49,1
25PES0078R,49,1
25PES0084B,49,1
25PES0089X,49,1
25PES0107W,49,1
25PES0128I,49,1
25PES0133U,49,1
25PES0137Q,49,1
25EES0175N,49,1
25PST0104R,49,1
25PST0040X,49,1
25PES0149V,49,1
25EES0209N,49,1
25EES0009P,49,1
25PES0143A,49,1
25PST0001V,49,1
25DTV0206X,49,2
25EES0152C,49,2
25DES0015A,49,3
25DES0047T,49,3
25DTV0242B,49,3
25EES0207P,49,3
25DES0032R,49,4
25DST0012W,49,4
25EES0011D,49,4
25EES0017Y,49,4
25EES0189Q,49,4
25EES0116Y,49,4
25DES0054C,49,5
25EES0146S,49,5
25EES0102V,49,5
25DTV0108W,49,6
25EES0149P,49,6
25DST0006L,49,7
25EES0016Z,49,7
25EES0098Z,49,7
25DST0024A,49,8
25DST0089K,49,8
25DES0002X,49,9
25DES0031S,49,9
25DST0025Z,49,9
25DST0033I,49,9
25DST0039C,49,9
25DST0090Z,49,9
25EES0007R,49,9
25PES0048X,49,9
25PES0075U,49,9
25PES0125L,49,9
25PES0523J,49,9
25EES0037L,49,9
25DTV0287Y,49,9
25DTV0254G,49,9
25EES0216X,49,9
25PES0165M,49,9
25DES0022K,49,10
25DTV0034V,49,10
25DTV0159C,49,10
25DTV0214F,49,10
25EES0104T,49,10
25DST0054V,49,11
25EES0150E,49,11
25DES0004V,49,12
25DES0023J,49,12
25DES0048S,49,12
25DST0004N,49,12
25DST0028X,49,12
25DST0056T,49,12
25DST0066Z,49,12
25DST0096U,49,12
25DTV0197F,49,12
25EES0033P,49,12
25EES0096A,49,12
25EES0100X,49,12
25PES0045Z,49,12
25PES0049W,49,12
25PES0060S,49,12
25PES0080F,49,12
25DST0102O,49,12
25DTV0282C,49,12
25EES0034O,49,12
25EES0081Z,49,12
25EES0110D,49,12
25PES0202Z,49,12
25EES0101W,49,12
25EES0028D,49,12
25EES0117X,49,12
25DST0053W,49,12
25DTV0088Z,49,12
25DTV0195H,49,12
25EES0003V,49,12
25DST0079D,49,12
25DTV0283B,49,12
25PES0126K,49,12
25DTV0132W,49,12
25DST0065A,49,13
25DTV0335R,49,13
25DST0086N,49,14
25EES0156Z,49,14
25DES0005U,49,15
25DES0042Y,49,15
25DST0037E,49,15
25DST0046M,49,15
25DTV0030Z,49,15
25DTV0321O,49,15
25DTV0270Y,49,15
25EES0020L,49,15
25DTV0240D,49,15
25DTV0256E,49,16
25EES0187S,49,16
25EES0035N,49,17
25EES0080Z,49,17
25DES0053D,49,18
25DST0018Q,49,18
25DST0023B,49,18
25DTV0035U,49,18
25EES0010E,49,18
25EES0089R,49,18
25EES0032Q,49,18
25DTV0157E,49,18
25EES0068E,49,18
25EES0095B,49,18
25DES0010F,49,19
25DST0038D,49,19
25EES0099Y,49,19
25DES0057Z,49,19
25EES0008Q,49,19
25EES0109O,49,19
25EES0148Q,49,19
25EES0153B,49,19
